timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent
1787905685.7367756,33.3,53.0,16.83124542236328,0.0,1634.50390625,8188.0,19.962187423668784
1787905686.047234,45.8,52.4,16.65131378173828,0.0,1634.50390625,8188.0,19.962187423668784
1787905686.35261,38.0,52.4,16.643260955810547,0.0,1634.50390625,8188.0,19.962187423668784
1787905686.6592436,52.0,52.9,16.827526092529297,0.0,1634.50390625,8188.0,19.962187423668784
1787905686.9623158,44.9,53.0,16.832141876220703,0.0,1634.50390625,8188.0,19.962187423668784
1787905688.0896115,46.3,53.0,16.84603500366211,0.0,1634.50390625,8188.0,19.962187423668784
1787905688.3925724,36.0,52.4,16.64752960205078,0.0,1634.50390625,8188.0,19.962187423668784
1787905688.7033696,52.3,52.4,16.64113998413086,0.0,1634.50390625,8188.0,19.962187423668784
1787905689.6540573,45.2,52.4,16.648761749267578,0.0,1634.50390625,8188.0,19.962187423668784
1787905689.958545,51.2,52.9,16.82650375366211,0.0,1634.50390625,8188.0,19.962187423668784
1787905691.0647306,44.7,52.9,16.820194244384766,0.0,1634.50390625,8188.0,19.962187423668784
1787905691.3703942,36.8,52.4,16.64527130126953,0.0,1634.50390625,8188.0,19.962187423668784
1787905691.6787682,51.6,52.4,16.646785736083984,0.0,1634.50390625,8188.0,19.962187423668784
1787905692.5934238,46.2,52.4,16.64217758178711,0.0,1634.50390625,8188.0,19.962187423668784
1787905692.8958857,49.8,52.9,16.816364288330078,0.0,1634.50390625,8188.0,19.962187423668784
1787905694.003366,40.7,52.9,16.82115936279297,0.0,1634.50390625,8188.0,19.962187423668784
1787905694.306917,42.5,52.4,16.6427001953125,0.0,1634.50390625,8188.0,19.962187423668784
1787905694.611435,48.2,52.4,16.642040252685547,0.0,1634.50390625,8188.0,19.962187423668784
1787905695.5030754,48.6,52.4,16.644481658935547,0.0,1634.50390625,8188.0,19.962187423668784
1787905695.8098962,39.6,52.9,16.824790954589844,0.0,1634.50390625,8188.0,19.962187423668784
1787905696.1127524,46.5,52.9,16.823505401611328,0.0,1634.50390625,8188.0,19.962187423668784
1787905696.9588733,47.4,52.9,16.819129943847656,0.0,1634.50390625,8188.0,19.962187423668784
1787905697.2718725,35.7,52.4,16.64413070678711,0.0,1634.50390625,8188.0,19.962187423668784
1787905697.5778942,48.3,52.4,16.64871597290039,0.0,1634.50390625,8188.0,19.962187423668784
1787905698.5021205,50.5,52.4,16.652645111083984,0.0,1634.50390625,8188.0,19.962187423668784
1787905698.8071005,34.3,52.9,16.82135772705078,0.0,1634.50390625,8188.0,19.962187423668784
1787905699.9281135,44.0,52.9,16.820201873779297,0.0,1634.50390625,8188.0,19.962187423668784
1787905700.2329433,49.1,52.4,16.64118194580078,0.0,1634.50390625,8188.0,19.962187423668784
1787905700.5365722,45.7,52.4,16.64324188232422,0.0,1634.50390625,8188.0,19.962187423668784
1787905701.5051682,44.9,52.4,16.650394439697266,0.0,1634.50390625,8188.0,19.962187423668784
1787905701.8078706,41.7,52.9,16.824874877929688,0.0,1634.50390625,8188.0,19.962187423668784
1787905702.8981068,43.2,52.9,16.818553924560547,1.0,1634.50390625,8188.0,19.962187423668784
1787905703.2052522,47.6,52.3,16.637039184570312,0.0,1634.50390625,8188.0,19.962187423668784
1787905703.5160499,55.1,52.4,16.64419174194336,0.0,1634.50390625,8188.0,19.962187423668784
1787905704.4251084,46.8,52.4,16.642414093017578,0.0,1634.50390625,8188.0,19.962187423668784
1787905704.7324266,43.2,52.9,16.823974609375,1.0,1634.50390625,8188.0,19.962187423668784
1787905705.036803,50.5,52.9,16.82526397705078,1.0,1634.50390625,8188.0,19.962187423668784
1787905705.892165,41.2,53.0,16.83049774169922,0.0,1634.50390625,8188.0,19.962187423668784
1787905706.1966367,49.9,52.4,16.65728759765625,0.0,1634.50390625,8188.0,19.962187423668784
1787905706.5023096,50.9,52.4,16.651287078857422,0.0,1634.50390625,8188.0,19.962187423668784
1787905707.425591,45.0,52.4,16.651409149169922,0.0,1634.50390625,8188.0,19.962187423668784
1787905707.7350261,41.2,52.9,16.821483612060547,0.0,1634.50390625,8188.0,19.962187423668784
1787905708.0403202,47.9,52.9,16.819232940673828,0.0,1634.50390625,8188.0,19.962187423668784
1787905708.8459175,44.8,52.9,16.818531036376953,0.0,1634.50390625,8188.0,19.962187423668784
1787905709.1481295,36.6,52.4,16.639575958251953,0.0,1634.50390625,8188.0,19.962187423668784
1787905709.452316,49.5,52.4,16.641277313232422,0.0,1634.50390625,8188.0,19.962187423668784
1787905710.3861296,47.7,52.4,16.64841079711914,0.0,1634.50390625,8188.0,19.962187423668784
1787905710.693033,45.1,53.0,16.82897186279297,1.0,1634.50390625,8188.0,19.962187423668784
1787905711.0016675,43.2,52.9,16.822181701660156,1.0,1634.50390625,8188.0,19.962187423668784
1787905711.8019059,42.8,52.9,16.820510864257812,0.0,1634.50390625,8188.0,19.962187423668784
1787905712.107929,44.9,52.4,16.644683837890625,0.0,1634.50390625,8188.0,19.962187423668784
1787905712.4126077,50.7,52.4,16.64645004272461,0.0,1634.50390625,8188.0,19.962187423668784
1787905713.3651597,44.4,52.5,16.686538696289062,0.0,1634.50390625,8188.0,19.962187423668784
1787905713.6773279,54.4,53.2,16.905258178710938,0.0,1634.50390625,8188.0,19.962187423668784
1787905714.7966108,43.2,53.2,16.89578628540039,0.0,1634.50390625,8188.0,19.962187423668784
1787905715.1038668,44.9,52.6,16.711597442626953,0.0,1634.50390625,8188.0,19.962187423668784
1787905715.410074,50.5,52.6,16.71198272705078,0.0,1634.50390625,8188.0,19.962187423668784
1787905716.3545194,44.7,52.6,16.710254669189453,0.0,1634.50390625,8188.0,19.962187423668784
1787905716.6639187,47.4,53.1,16.88656997680664,0.0,1634.50390625,8188.0,19.962187423668784
1787905717.8139565,46.5,53.2,16.900230407714844,0.0,1634.50390625,8188.0,19.962187423668784
1787905718.1237051,38.1,52.6,16.718582153320312,0.0,1634.50390625,8188.0,19.962187423668784
1787905719.2689335,46.3,52.6,16.70600128173828,0.0,1634.50390625,8188.0,19.962187423668784
1787905719.5786374,45.8,53.1,16.886005401611328,0.0,1634.50390625,8188.0,19.962187423668784
1787905719.8882525,51.1,53.1,16.88684844970703,0.0,1634.50390625,8188.0,19.962187423668784
1787905720.7902927,45.6,53.1,16.887733459472656,0.0,1634.50390625,8188.0,19.962187423668784
1787905721.0950303,47.4,52.6,16.711811065673828,0.0,1634.50390625,8188.0,19.962187423668784
1787905722.2482393,43.0,52.6,16.71276092529297,0.0,1634.50390625,8188.0,19.962187423668784
1787905722.555178,48.9,53.2,16.89337158203125,0.0,1634.50390625,8188.0,19.962187423668784
1787905722.866586,42.9,53.1,16.891597747802734,0.0,1634.50390625,8188.0,19.962187423668784
1787905723.7768118,47.9,53.1,16.88907241821289,0.0,1634.50390625,8188.0,19.962187423668784
1787905724.0801427,50.5,52.6,16.71318817138672,0.0,1634.50390625,8188.0,19.962187423668784
1787905724.3847463,36.7,52.6,16.712921142578125,0.0,1634.50390625,8188.0,19.962187423668784
1787905725.3182395,46.2,52.6,16.710372924804688,0.0,1634.50390625,8188.0,19.962187423668784
1787905725.624429,50.4,53.2,16.896240234375,0.0,1634.50390625,8188.0,19.962187423668784
1787905726.713521,41.9,53.2,16.89383316040039,1.0,1634.50390625,8188.0,19.962187423668784
1787905727.0163698,49.6,52.6,16.720230102539062,1.0,1634.50390625,8188.0,19.962187423668784
1787905727.3200421,51.9,52.6,16.7142333984375,0.0,1634.50390625,8188.0,19.962187423668784
