timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent
1787907733.7948177,32.0,52.9,16.803024291992188,0.0,1640.00390625,8188.0,20.029358894113336
1787907734.0981941,44.4,53.4,16.978328704833984,0.0,1640.00390625,8188.0,20.029358894113336
1787907734.4068952,56.2,53.4,16.98199462890625,0.0,1640.00390625,8188.0,20.029358894113336
1787907734.717924,51.4,52.9,16.80609130859375,0.0,1640.00390625,8188.0,20.029358894113336
1787907735.0258756,40.1,52.9,16.80602264404297,0.0,1640.00390625,8188.0,20.029358894113336
1787907735.3616571,51.1,52.9,16.806285858154297,0.0,1640.00390625,8188.0,20.029358894113336
1787907737.0650392,27.2,52.9,16.802940368652344,0.0,1640.00390625,8188.0,20.029358894113336
1787907738.6086578,10.6,52.9,16.808971405029297,0.0,1640.00390625,8188.0,20.029358894113336
1787907739.818464,50.4,55.1,17.521469116210938,0.0,1640.00390625,8188.0,20.029358894113336
1787907742.299786,29.1,55.2,17.527362823486328,0.0,1640.00390625,8188.0,20.029358894113336
1787907745.5040083,10.0,55.1,17.524654388427734,0.0,1640.00390625,8188.0,20.029358894113336
1787907745.8059418,37.3,56.9,18.073707580566406,0.0,1640.00390625,8188.0,20.029358894113336
1787907746.1140883,54.1,56.9,18.072906494140625,0.0,1640.00390625,8188.0,20.029358894113336
1787907746.4260702,41.2,56.9,18.067920684814453,0.0,1640.00390625,8188.0,20.029358894113336
1787907746.7309363,46.8,56.9,18.067611694335938,0.0,1640.00390625,8188.0,20.029358894113336
1787907747.036742,45.1,56.8,18.06552505493164,0.0,1640.00390625,8188.0,20.029358894113336
1787907747.3394468,47.3,56.8,18.056716918945312,0.0,1640.00390625,8188.0,20.029358894113336
1787907747.6421633,54.5,56.8,18.062843322753906,0.0,1640.00390625,8188.0,20.029358894113336
1787907747.9490235,44.4,56.8,18.06155014038086,0.0,1640.00390625,8188.0,20.029358894113336
1787907748.9501576,44.1,56.8,18.056148529052734,0.0,1640.00390625,8188.0,20.029358894113336
1787907753.525022,8.4,56.8,18.060306549072266,0.0,1640.00390625,8188.0,20.029358894113336
1787907754.3051636,11.8,56.8,18.062164306640625,0.0,1640.00390625,8188.0,20.029358894113336
1787907754.609732,33.2,57.8,18.369056701660156,0.0,1640.00390625,8188.0,20.029358894113336
1787907754.9136233,51.1,57.4,18.253387451171875,0.0,1640.00390625,8188.0,20.029358894113336
1787907755.2210588,53.5,57.4,18.253700256347656,0.0,1640.00390625,8188.0,20.029358894113336
1787907755.5304174,39.3,57.4,18.24445343017578,0.0,1640.00390625,8188.0,20.029358894113336
1787907755.8380198,45.9,57.4,18.244400024414062,0.0,1640.00390625,8188.0,20.029358894113336
1787907756.1399274,55.0,57.4,18.243328094482422,0.0,1640.00390625,8188.0,20.029358894113336
1787907756.4439368,46.0,57.4,18.24897003173828,0.0,1640.00390625,8188.0,20.029358894113336
1787907756.7485957,38.2,57.4,18.250572204589844,0.0,1640.00390625,8188.0,20.029358894113336
1787907757.8244894,46.2,53.5,16.99420166015625,0.0,1640.00390625,8188.0,20.029358894113336
1787907763.242232,9.1,53.5,16.991695404052734,0.0,1640.00390625,8188.0,20.029358894113336
1787907763.546782,38.6,56.9,18.0740966796875,0.0,1640.00390625,8188.0,20.029358894113336
1787907763.849264,44.6,56.9,18.076061248779297,0.0,1640.00390625,8188.0,20.029358894113336
1787907764.1539674,52.9,56.9,18.075428009033203,0.0,1640.00390625,8188.0,20.029358894113336
1787907764.458507,53.7,56.9,18.0731201171875,0.0,1640.00390625,8188.0,20.029358894113336
1787907764.766572,37.6,56.9,18.072784423828125,0.0,1640.00390625,8188.0,20.029358894113336
1787907765.0726035,45.5,56.9,18.071979522705078,0.0,1640.00390625,8188.0,20.029358894113336
1787907765.3828378,45.5,56.9,18.072425842285156,0.0,1640.00390625,8188.0,20.029358894113336
1787907765.6869087,48.2,56.9,18.075332641601562,0.0,1640.00390625,8188.0,20.029358894113336
1787907766.7512758,51.2,56.9,18.06975555419922,0.0,1640.00390625,8188.0,20.029358894113336
1787907772.1966252,9.7,56.8,18.041301727294922,0.0,1640.00390625,8188.0,20.029358894113336
1787907772.507239,39.3,57.7,18.347152709960938,0.0,1640.00390625,8188.0,20.029358894113336
1787907772.821632,45.4,54.0,17.15060806274414,0.0,1640.00390625,8188.0,20.029358894113336
1787907773.1242478,52.9,54.0,17.147701263427734,0.0,1640.00390625,8188.0,20.029358894113336
1787907773.4307337,45.9,53.9,17.141014099121094,0.0,1640.00390625,8188.0,20.029358894113336
1787907773.7377944,44.9,53.9,17.14142608642578,0.0,1640.00390625,8188.0,20.029358894113336
1787907774.0436852,46.2,53.9,17.141883850097656,0.0,1640.00390625,8188.0,20.029358894113336
1787907774.3537838,52.4,53.9,17.14105987548828,0.0,1640.00390625,8188.0,20.029358894113336
1787907774.660825,49.1,53.9,17.142078399658203,0.0,1640.00390625,8188.0,20.029358894113336
1787907775.6537294,46.9,53.9,17.13614273071289,0.0,1640.00390625,8188.0,20.029358894113336
1787907776.4091306,19.4,53.9,17.135459899902344,1.0,1640.00390625,8188.0,20.029358894113336
1787907776.714588,44.3,53.4,16.956867218017578,0.0,1640.00390625,8188.0,20.029358894113336
1787907777.017086,46.3,53.3,16.955162048339844,0.0,1640.00390625,8188.0,20.029358894113336
