timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent
1787906619.7575343,24.9,52.9,16.803009033203125,5.0,1640.00390625,8188.0,20.029358894113336
1787906620.0630827,35.3,53.4,16.981109619140625,0.0,1640.00390625,8188.0,20.029358894113336
1787906620.3793077,47.3,53.4,16.97827911376953,0.0,1640.00390625,8188.0,20.029358894113336
1787906620.685306,52.5,52.9,16.802642822265625,0.0,1640.00390625,8188.0,20.029358894113336
1787906620.9966817,58.5,52.9,16.798667907714844,0.0,1640.00390625,8188.0,20.029358894113336
1787906622.052366,46.5,52.9,16.799880981445312,0.0,1640.00390625,8188.0,20.029358894113336
1787906622.3669891,32.9,52.9,16.802478790283203,0.0,1640.00390625,8188.0,20.029358894113336
1787906622.6796749,46.1,52.9,16.80194091796875,0.0,1640.00390625,8188.0,20.029358894113336
1787906623.661996,47.9,52.9,16.81310272216797,0.0,1640.00390625,8188.0,20.029358894113336
1787906623.9727767,48.5,53.5,16.99209213256836,0.0,1640.00390625,8188.0,20.029358894113336
1787906625.065331,47.1,53.4,16.986045837402344,0.0,1640.00390625,8188.0,20.029358894113336
1787906625.374136,32.4,52.9,16.80776596069336,0.0,1640.00390625,8188.0,20.029358894113336
1787906625.6810641,46.7,52.9,16.803173065185547,0.0,1640.00390625,8188.0,20.029358894113336
1787906626.601827,46.5,52.9,16.80725860595703,0.0,1640.00390625,8188.0,20.029358894113336
1787906626.9086347,49.6,53.5,16.987930297851562,0.0,1640.00390625,8188.0,20.029358894113336
1787906627.2152126,43.2,53.5,16.99030303955078,0.0,1640.00390625,8188.0,20.029358894113336
1787906628.0413883,45.0,53.5,16.99068832397461,0.0,1640.00390625,8188.0,20.029358894113336
1787906628.3459249,36.6,52.9,16.807159423828125,0.0,1640.00390625,8188.0,20.029358894113336
1787906628.652162,51.9,52.9,16.80289077758789,0.0,1640.00390625,8188.0,20.029358894113336
1787906629.6068656,44.2,52.9,16.809844970703125,0.0,1640.00390625,8188.0,20.029358894113336
1787906629.9129193,52.3,53.5,16.993812561035156,0.0,1640.00390625,8188.0,20.029358894113336
1787906631.0342677,41.8,53.5,16.9893798828125,0.0,1640.00390625,8188.0,20.029358894113336
1787906631.336959,42.5,52.9,16.815765380859375,0.0,1640.00390625,8188.0,20.029358894113336
1787906631.6476622,49.2,52.9,16.809600830078125,0.0,1640.00390625,8188.0,20.029358894113336
1787906632.598379,47.0,52.9,16.806900024414062,0.0,1640.00390625,8188.0,20.029358894113336
1787906632.9048388,48.3,53.4,16.983963012695312,0.0,1640.00390625,8188.0,20.029358894113336
1787906633.9880805,45.6,53.4,16.985713958740234,0.0,1640.00390625,8188.0,20.029358894113336
1787906634.2964048,49.0,52.9,16.809146881103516,0.0,1640.00390625,8188.0,20.029358894113336
1787906634.59941,36.2,52.9,16.811031341552734,0.0,1640.00390625,8188.0,20.029358894113336
1787906635.524517,46.6,52.9,16.819530487060547,0.0,1640.00390625,8188.0,20.029358894113336
1787906635.8294067,50.0,53.5,16.993202209472656,0.0,1640.00390625,8188.0,20.029358894113336
1787906636.1386669,45.7,53.5,16.98749542236328,0.0,1640.00390625,8188.0,20.029358894113336
1787906636.9567676,46.1,53.4,16.981571197509766,0.0,1640.00390625,8188.0,20.029358894113336
1787906637.2625782,46.5,52.9,16.80526351928711,0.0,1640.00390625,8188.0,20.029358894113336
1787906637.5694337,38.8,52.9,16.81006622314453,0.0,1640.00390625,8188.0,20.029358894113336
1787906638.5002935,49.8,52.9,16.810253143310547,0.0,1640.00390625,8188.0,20.029358894113336
1787906638.8080554,43.9,53.5,16.99795150756836,0.0,1640.00390625,8188.0,20.029358894113336
1787906639.1514938,45.8,53.5,16.988876342773438,0.0,1640.00390625,8188.0,20.029358894113336
1787906639.9871795,43.9,53.5,16.99451446533203,0.0,1640.00390625,8188.0,20.029358894113336
1787906640.2919858,36.4,52.9,16.81557846069336,0.0,1640.00390625,8188.0,20.029358894113336
1787906641.4652781,49.1,52.9,16.80709457397461,0.0,1640.00390625,8188.0,20.029358894113336
1787906641.7713888,41.5,53.4,16.97650146484375,0.0,1640.00390625,8188.0,20.029358894113336
1787906642.0756433,52.6,53.4,16.977577209472656,0.0,1640.00390625,8188.0,20.029358894113336
1787906642.9581194,43.9,53.4,16.977787017822266,0.0,1640.00390625,8188.0,20.029358894113336
1787906643.2627413,40.0,52.9,16.806381225585938,0.0,1640.00390625,8188.0,20.029358894113336
1787906644.4747007,50.2,52.9,16.806560516357422,0.0,1640.00390625,8188.0,20.029358894113336
1787906644.7827878,39.4,53.4,16.983585357666016,0.0,1640.00390625,8188.0,20.029358894113336
1787906645.8809812,43.6,53.4,16.98260498046875,0.0,1640.00390625,8188.0,20.029358894113336
1787906646.1885068,48.0,52.9,16.807937622070312,0.0,1640.00390625,8188.0,20.029358894113336
1787906646.4920216,42.4,52.9,16.808185577392578,0.0,1640.00390625,8188.0,20.029358894113336
1787906647.4138472,46.0,52.9,16.814746856689453,0.0,1640.00390625,8188.0,20.029358894113336
1787906647.7232473,44.6,53.5,16.99844741821289,0.0,1640.00390625,8188.0,20.029358894113336
1787906648.8251653,49.8,53.5,16.993175506591797,0.0,1640.00390625,8188.0,20.029358894113336
1787906649.1337025,38.5,52.9,16.80792999267578,0.0,1640.00390625,8188.0,20.029358894113336
1787906649.4442532,48.4,52.9,16.808250427246094,0.0,1640.00390625,8188.0,20.029358894113336
1787906650.3721974,48.5,52.9,16.814208984375,0.0,1640.00390625,8188.0,20.029358894113336
1787906650.685064,45.2,53.5,16.991249084472656,0.0,1640.00390625,8188.0,20.029358894113336
1787906651.8210733,44.4,53.4,16.95783233642578,0.0,1640.00390625,8188.0,20.029358894113336
1787906652.1251123,48.0,52.8,16.775039672851562,0.0,1640.00390625,8188.0,20.029358894113336
1787906652.4326296,47.7,52.8,16.77695083618164,0.0,1640.00390625,8188.0,20.029358894113336
1787906653.4312363,49.5,52.9,16.807994842529297,0.0,1640.00390625,8188.0,20.029358894113336
1787906653.739097,43.7,53.5,17.016185760498047,0.0,1640.00390625,8188.0,20.029358894113336
1787906654.8452241,40.7,53.9,17.143898010253906,0.0,1640.00390625,8188.0,20.029358894113336
1787906655.1541276,44.7,53.6,17.02320098876953,0.0,1640.00390625,8188.0,20.029358894113336
1787906655.4573576,48.9,53.7,17.065467834472656,0.0,1640.00390625,8188.0,20.029358894113336
1787906656.33575,44.9,54.2,17.24121856689453,0.0,1640.00390625,8188.0,20.029358894113336
1787906656.6386385,38.2,55.0,17.49203872680664,0.0,1640.00390625,8188.0,20.029358894113336
1787906657.7720318,43.6,55.2,17.542083740234375,0.0,1640.00390625,8188.0,20.029358894113336
1787906658.0786846,43.5,54.7,17.37220001220703,0.0,1640.00390625,8188.0,20.029358894113336
1787906658.3818564,39.3,54.7,17.389598846435547,0.0,1640.00390625,8188.0,20.029358894113336
1787906659.3287425,44.9,54.7,17.39344024658203,0.0,1640.00390625,8188.0,20.029358894113336
1787906659.6363993,44.4,55.3,17.56576156616211,1.0,1640.00390625,8188.0,20.029358894113336
1787906660.7157376,45.7,55.2,17.536823272705078,1.0,1640.00390625,8188.0,20.029358894113336
1787906661.0289176,50.6,54.6,17.352073669433594,0.0,1640.00390625,8188.0,20.029358894113336
1787906661.3395276,37.8,54.6,17.352283477783203,0.0,1640.00390625,8188.0,20.029358894113336
1787906662.2546642,45.9,54.6,17.346282958984375,0.0,1640.00390625,8188.0,20.029358894113336
1787906662.5657482,46.4,55.1,17.5216064453125,1.0,1640.00390625,8188.0,20.029358894113336
1787906663.6786745,45.3,55.0,17.495075225830078,0.0,1640.00390625,8188.0,20.029358894113336
1787906663.9870796,53.1,54.5,17.320465087890625,1.0,1640.00390625,8188.0,20.029358894113336
1787906664.2954633,39.4,54.5,17.307846069335938,1.0,1640.00390625,8188.0,20.029358894113336
1787906665.2289732,47.8,54.4,17.28154754638672,1.0,1640.00390625,8188.0,20.029358894113336
1787906665.5357356,40.0,54.9,17.449790954589844,0.0,1640.00390625,8188.0,20.029358894113336
1787906666.612879,43.3,54.8,17.430957794189453,0.0,1640.00390625,8188.0,20.029358894113336
1787906666.9151492,40.9,54.3,17.253826141357422,0.0,1640.00390625,8188.0,20.029358894113336
1787906667.219502,50.8,54.3,17.247005462646484,1.0,1640.00390625,8188.0,20.029358894113336
1787906668.1421092,50.2,54.3,17.244525909423828,1.0,1640.00390625,8188.0,20.029358894113336
1787906668.4488497,35.1,54.8,17.41141128540039,0.0,1640.00390625,8188.0,20.029358894113336
1787906669.5308816,43.5,54.7,17.391643524169922,0.0,1640.00390625,8188.0,20.029358894113336
1787906669.8386528,50.6,54.1,17.201988220214844,0.0,1640.00390625,8188.0,20.029358894113336
1787906670.1452432,56.8,54.1,17.200176239013672,1.0,1640.00390625,8188.0,20.029358894113336
1787906671.0632782,42.5,54.1,17.186283111572266,1.0,1640.00390625,8188.0,20.029358894113336
1787906671.3713734,47.8,54.6,17.367019653320312,1.0,1640.00390625,8188.0,20.029358894113336
1787906671.6731887,46.2,54.7,17.371292114257812,1.0,1640.00390625,8188.0,20.029358894113336
1787906672.4963799,42.3,54.6,17.342926025390625,1.0,1640.00390625,8188.0,20.029358894113336
1787906672.7996402,56.7,54.0,17.162574768066406,1.0,1640.00390625,8188.0,20.029358894113336
1787906673.9641087,46.7,54.0,17.147079467773438,1.0,1640.00390625,8188.0,20.029358894113336
1787906674.2664814,49.2,54.5,17.327484130859375,1.0,1640.00390625,8188.0,20.029358894113336
1787906674.5712724,39.4,54.5,17.327198028564453,0.0,1640.00390625,8188.0,20.029358894113336
1787906675.4247596,44.1,54.4,17.303939819335938,1.0,1640.00390625,8188.0,20.029358894113336
1787906675.7303898,47.8,53.9,17.119396209716797,1.0,1640.00390625,8188.0,20.029358894113336
1787906676.0403123,46.1,53.9,17.119430541992188,1.0,1640.00390625,8188.0,20.029358894113336
1787906676.9405313,46.9,53.8,17.111927032470703,1.0,1640.00390625,8188.0,20.029358894113336
1787906677.2459528,50.3,54.4,17.290863037109375,1.0,1640.00390625,8188.0,20.029358894113336
1787906677.5500846,46.2,54.4,17.29334259033203,0.0,1640.00390625,8188.0,20.029358894113336
