timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent
1787903019.313018,10.9,51.5,16.357444763183594,1.0,1608.74609375,8188.0,19.647607398021496
1787903019.6146734,55.5,52.1,16.543190002441406,0.0,1608.74609375,8188.0,19.647607398021496
1787903019.916831,41.2,51.6,16.40911102294922,1.0,1608.74609375,8188.0,19.647607398021496
1787903020.3998353,37.0,51.7,16.423599243164062,0.0,1608.74609375,8188.0,19.647607398021496
1787903021.0805783,37.0,52.2,16.58271026611328,1.0,1608.74609375,8188.0,19.647607398021496
1787903022.1266704,33.6,51.7,16.419281005859375,1.0,1608.74609375,8188.0,19.647607398021496
1787903023.1314209,26.3,52.2,16.580669403076172,0.0,1608.74609375,8188.0,19.647607398021496
1787903024.2254863,30.9,51.7,16.42654037475586,1.0,1608.74609375,8188.0,19.647607398021496
1787903025.2337892,28.2,52.2,16.590511322021484,0.0,1608.74609375,8188.0,19.647607398021496
1787903026.2564483,31.6,51.7,16.425582885742188,0.0,1608.74609375,8188.0,19.647607398021496
1787903027.2680604,25.7,52.2,16.589374542236328,0.0,1608.74609375,8188.0,19.647607398021496
1787903028.3054295,32.8,51.7,16.429874420166016,0.0,1608.74609375,8188.0,19.647607398021496
1787903028.6094937,41.2,52.2,16.58951187133789,0.0,1608.74609375,8188.0,19.647607398021496
1787903029.3403485,21.1,52.2,16.589847564697266,0.0,1608.74609375,8188.0,19.647607398021496
1787903030.363067,30.2,51.7,16.426715850830078,0.0,1608.74609375,8188.0,19.647607398021496
1787903031.3682156,29.4,52.2,16.597461700439453,0.0,1608.74609375,8188.0,19.647607398021496
1787903032.4382987,31.7,51.7,16.426345825195312,0.0,1608.74609375,8188.0,19.647607398021496
1787903033.3897083,28.4,52.2,16.58834457397461,0.0,1608.74609375,8188.0,19.647607398021496
1787903034.4143398,30.3,51.6,16.395771026611328,0.0,1608.74609375,8188.0,19.647607398021496
1787903035.41048,28.6,52.1,16.561763763427734,0.0,1608.74609375,8188.0,19.647607398021496
1787903036.4304008,31.4,51.6,16.39954376220703,0.0,1608.74609375,8188.0,19.647607398021496
1787903037.4345186,28.0,52.1,16.568134307861328,0.0,1608.74609375,8188.0,19.647607398021496
1787903038.460545,32.1,51.6,16.40264129638672,0.0,1608.74609375,8188.0,19.647607398021496
1787903039.4474998,28.0,52.1,16.565711975097656,0.0,1608.74609375,8188.0,19.647607398021496
1787903040.5058298,29.1,51.6,16.409282684326172,0.0,1608.74609375,8188.0,19.647607398021496
1787903041.5217206,30.8,52.1,16.5738525390625,0.0,1608.74609375,8188.0,19.647607398021496
1787903042.452203,33.7,51.6,16.40216064453125,0.0,1608.74609375,8188.0,19.647607398021496
1787903043.4600248,26.3,52.1,16.571163177490234,0.0,1608.74609375,8188.0,19.647607398021496
1787903044.515339,29.8,51.6,16.413326263427734,0.0,1608.74609375,8188.0,19.647607398021496
1787903045.4427497,30.2,52.2,16.57421875,0.0,1608.74609375,8188.0,19.647607398021496
1787903046.4591792,31.1,51.6,16.409584045410156,0.0,1608.74609375,8188.0,19.647607398021496
1787903047.4205194,29.1,52.2,16.578113555908203,0.0,1608.74609375,8188.0,19.647607398021496
1787903048.4289024,28.3,51.7,16.417144775390625,0.0,1608.74609375,8188.0,19.647607398021496
1787903049.4251251,28.2,52.2,16.583908081054688,0.0,1601.99609375,8188.0,19.565169684294087
1787903050.446231,33.2,51.7,16.415550231933594,0.0,1601.99609375,8188.0,19.565169684294087
1787903051.4683003,28.3,52.2,16.582767486572266,0.0,1601.99609375,8188.0,19.565169684294087
1787903052.5045304,27.5,51.6,16.414844512939453,0.0,1601.99609375,8188.0,19.565169684294087
1787903053.5290139,33.6,52.4,16.65694808959961,0.0,1601.99609375,8188.0,19.565169684294087
1787903053.8333702,41.5,52.0,16.520870208740234,0.0,1601.99609375,8188.0,19.565169684294087
1787903054.567381,24.2,52.3,16.608421325683594,0.0,1601.99609375,8188.0,19.565169684294087
1787903055.5773952,29.4,53.6,17.026714324951172,0.0,1601.99609375,8188.0,19.565169684294087
1787903056.6263332,32.7,53.6,17.034114837646484,0.0,1601.99609375,8188.0,19.565169684294087
1787903057.6564074,27.4,54.3,17.24285888671875,0.0,1601.99609375,8188.0,19.565169684294087
