timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,cpu_freq_current_mhz,server_process_cpu_percent,server_process_rss_mb,server_process_threads
1787920991.765921,27.1,58.3,18.531875610351562,10.0,2020.98046875,8188.0,24.682223604665364,2200.0,1.8,261.65625,119
1787920992.0868628,42.4,57.7,18.352947235107422,0.0,2014.79296875,8188.0,24.606655700415242,2200.0,313.5,78.13671875,119
1787920992.406656,56.6,58.2,18.507118225097656,0.0,2009.66796875,8188.0,24.544064102955545,2200.0,380.4,261.93359375,119
1787920993.3701434,28.9,58.2,18.489784240722656,7.0,2014.91796875,8188.0,24.608182324743527,2200.0,79.6,261.9375,119
1787920993.6900206,59.3,57.6,18.309860229492188,29.0,2014.79296875,8188.0,24.606655700415242,2200.0,340.8,78.21875,119
1787920995.4652388,38.6,58.0,18.429481506347656,25.0,2031.79296875,8188.0,24.81427660906204,2200.0,32.3,78.4921875,119
1787920995.7827744,47.6,58.6,18.635486602783203,14.0,2031.79296875,8188.0,24.81427660906204,2200.0,38.5,258.15234375,119
1787920997.0568483,42.4,58.8,18.673805236816406,45.0,2017.98046875,8188.0,24.64558462078652,2200.0,27.0,258.16015625,119
1787920998.1509833,37.9,58.1,18.471378326416016,7.0,2011.16796875,8188.0,24.562383594894968,2200.0,128.9,70.63671875,119
1787920998.469422,35.0,58.6,18.635208129882812,7.0,2011.16796875,8188.0,24.562383594894968,2200.0,381.1,254.4296875,119
1787920999.2644494,34.8,58.8,18.68002700805664,2.0,2010.85546875,8188.0,24.558567034074255,2200.0,67.4,254.4921875,119
1787920999.587723,40.0,58.2,18.506065368652344,5.0,2010.85546875,8188.0,24.558567034074255,2200.0,295.6,74.51953125,119
1787921000.3505862,33.3,58.3,18.52956771850586,2.0,2010.85546875,8188.0,24.558567034074255,2200.0,67.6,74.51953125,119
1787921001.8265476,37.2,58.9,18.70496368408203,3.0,2010.85546875,8188.0,24.558567034074255,2200.0,129.1,262.140625,119
1787921002.146983,46.0,58.3,18.535602569580078,0.0,2010.85546875,8188.0,24.558567034074255,2200.0,25.5,78.43359375,119
1787921004.020645,46.5,58.5,18.601303100585938,0.0,2015.98046875,8188.0,24.62115863153395,2200.0,54.9,78.44140625,119
1787921004.3458357,42.9,59.1,18.781246185302734,0.0,2015.98046875,8188.0,24.62115863153395,2200.0,197.0,262.1875,119
1787921005.5473979,37.7,59.0,18.748485565185547,0.0,2015.98046875,8188.0,24.62115863153395,1466.0,20.7,258.46484375,119
1787921005.8694735,44.7,58.4,18.57459259033203,0.0,2015.98046875,8188.0,24.62115863153395,1466.0,256.8,78.50390625,119
1787921006.912107,36.3,58.4,18.573925018310547,0.0,2015.98046875,8188.0,24.62115863153395,2200.0,49.4,78.51953125,119
1787921008.0895302,34.7,58.9,18.732208251953125,0.0,2015.98046875,8188.0,24.62115863153395,2200.0,120.8,262.2890625,119
1787921008.4087942,46.7,58.5,18.585132598876953,0.0,2015.98046875,8188.0,24.62115863153395,1466.0,290.4,78.58984375,119
1787921009.2692907,31.2,58.4,18.573444366455078,0.0,2015.98046875,8188.0,24.62115863153395,1466.0,57.1,78.6015625,119
1787921009.5879319,37.2,59.0,18.739017486572266,0.0,2015.98046875,8188.0,24.62115863153395,2200.0,268.7,262.35546875,119
1787921010.3958597,40.9,59.0,18.76253890991211,0.0,2015.98046875,8188.0,24.62115863153395,2200.0,100.4,262.375,119
1787921011.473088,37.8,58.6,18.634899139404297,0.0,2023.8203125,8188.0,24.716906601123597,1466.0,127.7,78.67578125,119
1787921011.7940779,38.3,59.2,18.805133819580078,0.0,2023.8203125,8188.0,24.716906601123597,2200.0,283.1,262.48046875,119
1787921012.619779,31.6,59.3,18.84436798095703,0.0,2023.8203125,8188.0,24.716906601123597,2200.0,34.1,262.48046875,119
1787921012.9534764,38.0,58.6,18.629554748535156,0.0,2023.8203125,8188.0,24.716906601123597,1466.0,267.6,78.75390625,119
1787921013.7578542,34.9,58.7,18.652103424072266,2.0,2031.1328125,8188.0,24.806214124328285,2200.0,47.7,78.75390625,119
1787921014.7774272,46.9,59.5,18.915531158447266,12.0,2031.1328125,8188.0,24.806214124328285,2200.0,153.0,262.64453125,119
1787921015.0931535,52.2,59.0,18.75647735595703,7.0,2031.1328125,8188.0,24.806214124328285,2200.0,367.2,78.921875,119
1787921015.9036272,33.7,59.1,18.781654357910156,53.0,2069.83203125,8188.0,25.27884747496336,2200.0,46.6,78.9296875,119
1787921016.2235096,34.9,59.6,18.937103271484375,10.0,2069.83203125,8188.0,25.27884747496336,2200.0,337.8,262.74609375,119
1787921017.174203,25.9,59.6,18.9376220703125,8.0,2061.76953125,8188.0,25.18038020578896,2200.0,75.7,262.75390625,119
1787921017.4923575,50.4,59.2,18.808135986328125,8.0,2066.08203125,8188.0,25.233048745114804,2200.0,351.4,79.05078125,119
1787921018.2504835,31.2,59.1,18.7802734375,10.0,2067.8125,8188.0,25.2541829506595,2200.0,102.4,79.05859375,119
1787921018.5706854,48.3,59.6,18.946521759033203,17.0,2067.8125,8188.0,25.2541829506595,2200.0,403.8,262.80859375,119
1787921019.3595667,27.0,59.6,18.95531463623047,0.0,2067.8125,8188.0,25.2541829506595,2200.0,59.5,262.80859375,119
1787921020.3690212,48.4,59.3,18.855247497558594,39.0,2125.23046875,8188.0,25.9554282944553,1466.0,141.9,79.10546875,119
1787921020.691404,54.9,59.3,18.857357025146484,20.0,2125.23046875,8188.0,25.9554282944553,2200.0,356.0,79.20703125,119
1787921021.4316468,30.3,59.3,18.840076446533203,21.0,2125.23046875,8188.0,25.9554282944553,2200.0,80.2,79.20703125,119
1787921022.4567873,42.9,60.1,19.112438201904297,54.0,2213.96875,8188.0,27.039188446507083,2200.0,177.2,263.0078125,119
1787921022.7756915,47.9,59.4,18.886043548583984,20.0,2222.28125,8188.0,27.140708964338057,2200.0,307.4,79.30078125,119
1787921023.466788,36.6,59.6,18.928863525390625,15.0,2221.59375,8188.0,27.132312530532488,2200.0,85.9,79.3046875,119
1787921023.7869325,51.0,60.1,19.09701919555664,14.0,2220.71875,8188.0,27.121626160234488,2200.0,307.3,263.0625,119
1787921024.5938337,41.4,60.0,19.076927185058594,0.0,2220.71875,8188.0,27.121626160234488,2200.0,87.4,263.078125,119
1787921024.9126449,49.1,59.5,18.91460418701172,0.0,2220.71875,8188.0,27.121626160234488,1466.0,318.7,79.37109375,119
1787921025.7943962,29.0,59.6,18.94403839111328,0.0,2215.34375,8188.0,27.05598131411822,2200.0,71.0,79.375,119
1787921026.1143522,42.9,60.2,19.126808166503906,0.0,2215.34375,8188.0,27.05598131411822,2200.0,269.3,263.1328125,119
1787921026.9280202,38.2,60.2,19.13568115234375,0.0,2220.46875,8188.0,27.118572911577917,2200.0,63.2,263.16015625,119
1787921027.2475967,49.0,59.9,19.043212890625,6.0,2220.46875,8188.0,27.118572911577917,2200.0,265.1,75.33203125,119
1787921028.0737908,32.5,60.0,19.055686950683594,0.0,2220.46875,8188.0,27.118572911577917,2200.0,47.1,75.3359375,119
1787921028.3966029,49.4,60.6,19.245635986328125,0.0,2220.46875,8188.0,27.118572911577917,2200.0,358.2,255.390625,119
1787921029.1807914,23.5,60.4,19.20937728881836,0.0,2220.46875,8188.0,27.118572911577917,2200.0,66.4,255.390625,119
1787921030.1790993,49.7,60.2,19.127674102783203,22.0,2231.16015625,8188.0,27.24914699865657,2200.0,167.4,75.34765625,119
1787921031.0365546,52.3,60.9,19.359405517578125,1.0,2235.3515625,8188.0,27.300336620664385,2200.0,130.4,262.82421875,119
1787921031.7991076,42.7,60.5,19.22784423828125,0.0,2243.421875,8188.0,27.398899303859306,2200.0,149.3,79.09765625,119
1787921032.475483,31.4,60.9,19.356616973876953,0.0,2243.421875,8188.0,27.398899303859306,2200.0,173.2,262.85546875,119
1787921033.2885928,28.8,60.4,19.181846618652344,0.0,2243.421875,8188.0,27.398899303859306,2200.0,133.4,79.16796875,119
1787921033.6068947,37.1,60.9,19.341171264648438,0.0,2243.421875,8188.0,27.398899303859306,2200.0,386.8,262.9375,119
1787921034.394009,22.8,60.9,19.342845916748047,0.0,2243.421875,8188.0,27.398899303859306,1466.0,89.6,262.9375,119
1787921034.714509,40.4,60.3,19.172222137451172,0.0,2243.421875,8188.0,27.398899303859306,1466.0,344.8,79.22265625,120
1787921035.5447173,24.9,60.4,19.18563461303711,0.0,2243.421875,8188.0,27.398899303859306,2200.0,84.5,79.3125,120
1787921035.8634675,40.9,60.9,19.339157104492188,0.0,2243.421875,8188.0,27.398899303859306,1466.0,280.2,263.05859375,120
1787921036.6213577,30.5,60.9,19.345966339111328,0.0,2243.421875,8188.0,27.398899303859306,2200.0,76.2,263.06640625,120
