timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,cpu_freq_current_mhz,server_process_cpu_percent,server_process_rss_mb,server_process_threads
1787927674.9787953,14.0,56.6,18.000537872314453,0.0,2022.109375,8188.0,24.69601093063019,2200.0,0.0,674.18359375,200
1787927675.3026655,43.1,56.1,17.82611846923828,0.0,2022.109375,8188.0,24.69601093063019,1466.0,281.7,490.58203125,200
1787927675.6248028,45.9,56.6,18.001354217529297,0.0,2022.109375,8188.0,24.69601093063019,2200.0,364.1,678.0546875,200
1787927678.6975484,16.1,56.6,17.986236572265625,0.0,2022.109375,8188.0,24.69601093063019,2200.0,44.7,678.14453125,200
1787927679.021583,39.5,57.8,18.356250762939453,0.0,2022.109375,8188.0,24.69601093063019,1466.0,462.6,1042.7890625,200
1787927679.344694,50.3,57.8,18.356746673583984,0.0,2022.109375,8188.0,24.69601093063019,1466.0,343.2,1042.7265625,200
1787927679.665549,41.8,57.8,18.355907440185547,0.0,2022.109375,8188.0,24.69601093063019,2200.0,374.8,1042.71875,200
1787927680.5329108,40.1,57.8,18.357280731201172,0.0,2022.109375,8188.0,24.69601093063019,1466.0,192.6,1042.7734375,200
1787927682.7709248,14.1,57.7,18.346965789794922,0.0,2022.109375,8188.0,24.69601093063019,1466.0,0.0,1042.7734375,200
1787927683.0948143,46.0,57.8,18.38509750366211,0.0,2022.109375,8188.0,24.69601093063019,2200.0,364.6,1050.20703125,200
1787927683.4688725,45.4,57.8,18.38534164428711,0.0,2022.109375,8188.0,24.69601093063019,1466.0,398.2,1046.265625,200
1787927683.7878742,46.5,57.8,18.384666442871094,0.0,2022.109375,8188.0,24.69601093063019,1466.0,439.5,1046.40625,202
1787927684.6113462,27.2,57.8,18.370651245117188,0.0,2022.109375,8188.0,24.69601093063019,2200.0,102.4,1046.40625,202
1787927686.8529973,7.5,57.8,18.37038803100586,0.0,2022.109375,8188.0,24.69601093063019,2200.0,0.0,1046.40625,202
1787927687.17266,43.4,56.1,17.82276153564453,0.0,2022.109375,8188.0,24.69601093063019,1466.0,481.7,495.671875,202
1787927687.4972856,47.7,56.1,17.819904327392578,0.0,2022.109375,8188.0,24.69601093063019,1466.0,336.6,491.73046875,202
1787927687.8216634,42.6,56.1,17.821346282958984,0.0,2022.109375,8188.0,24.69601093063019,2200.0,357.0,491.73046875,202
1787927688.8088472,28.7,56.1,17.823055267333984,0.0,2022.109375,8188.0,24.69601093063019,1466.0,146.4,491.73046875,202
1787927691.6174471,11.7,56.1,17.822708129882812,0.0,2022.109375,8188.0,24.69601093063019,2200.0,0.0,491.73046875,202
1787927691.9382102,35.9,58.3,18.531814575195312,0.0,2022.109375,8188.0,24.69601093063019,2200.0,502.5,1233.94140625,202
1787927692.2615855,46.8,58.3,18.53563690185547,0.0,2022.109375,8188.0,24.69601093063019,1466.0,364.2,1230.3203125,202
1787927692.5842912,44.1,58.3,18.533451080322266,0.0,2022.109375,8188.0,24.69601093063019,2200.0,362.2,1230.3203125,202
1787927693.509385,32.3,58.3,18.539649963378906,0.0,2022.109375,8188.0,24.69601093063019,2200.0,199.2,1230.3203125,202
1787927694.3667636,12.8,58.3,18.541587829589844,0.0,2022.109375,8188.0,24.69601093063019,2200.0,0.0,1230.3203125,202
1787927694.6929302,37.5,56.7,18.005115509033203,0.0,2022.109375,8188.0,24.69601093063019,1466.0,359.2,679.015625,202
