timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,cpu_freq_current_mhz,server_process_cpu_percent,server_process_rss_mb,server_process_threads
1787927053.7835119,15.7,56.3,17.896263122558594,11.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.77734375,47
1787927054.1175046,12.2,56.4,17.912052154541016,11.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.77734375,47
1787927054.4507163,11.2,56.5,17.955093383789062,11.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.77734375,47
1787927054.7757697,19.5,56.6,17.984344482421875,11.0,2019.53515625,8188.0,24.664572010869566,2200.0,9.5,63.77734375,47
1787927055.1070485,16.0,56.7,18.029422760009766,16.0,2019.53515625,8188.0,24.664572010869566,2200.0,18.8,63.77734375,47
1787927055.4268234,15.7,56.9,18.079444885253906,21.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.0,63.77734375,47
1787927055.7527275,10.4,57.1,18.14364242553711,21.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.0,63.77734375,47
1787927056.0825455,12.7,57.3,18.204986572265625,11.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.0,63.78125,47
1787927056.4119325,22.8,57.4,18.256805419921875,22.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.0,63.78125,47
1787927059.1646838,22.0,56.8,18.052753448486328,21.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.78125,47
1787927059.4941006,12.0,56.7,18.004615783691406,1.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.78515625,47
1787927059.8250155,13.7,56.6,17.97881317138672,1.0,2019.53515625,8188.0,24.664572010869566,1466.0,4.8,63.78515625,47
1787927060.1493504,13.0,56.4,17.91564178466797,11.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.78515625,47
1787927060.474972,12.0,56.1,17.820152282714844,13.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.78515625,47
1787927062.1812685,16.5,55.8,17.745861053466797,12.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.9,63.78515625,47
1787927063.850468,14.9,55.8,17.744564056396484,11.0,2019.53515625,8188.0,24.664572010869566,1466.0,1.9,63.78515625,47
1787927064.182056,5.1,55.8,17.739002227783203,11.0,2019.53515625,8188.0,24.664572010869566,1466.0,4.9,63.7890625,47
1787927064.4950893,11.0,55.8,17.736278533935547,20.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.7890625,47
1787927064.8269458,8.6,55.8,17.734954833984375,20.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.0,63.7890625,47
1787927065.1525345,4.7,55.8,17.740856170654297,2.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.7890625,47
1787927065.477151,7.2,55.8,17.73345184326172,11.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.7890625,47
1787927066.3338597,10.9,55.8,17.733173370361328,2.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.0,63.7890625,47
1787927068.629045,17.1,56.2,17.868099212646484,21.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.7,63.7890625,47
1787927068.9537005,4.6,56.2,17.875728607177734,2.0,2019.53515625,8188.0,24.664572010869566,2200.0,4.7,63.7890625,47
1787927069.2865803,4.9,56.2,17.87005615234375,2.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.0,63.7890625,47
1787927069.6050727,7.0,56.2,17.864593505859375,4.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.0,63.7890625,47
1787927069.9283516,5.9,56.2,17.8619384765625,4.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.0,63.7890625,47
1787927070.252307,4.5,56.2,17.860980987548828,3.0,2019.53515625,8188.0,24.664572010869566,2200.0,0.0,63.7890625,47
1787927071.8551898,12.8,56.2,17.860816955566406,6.0,2019.53515625,8188.0,24.664572010869566,2200.0,1.0,63.7890625,47
1787927073.4275482,11.4,56.2,17.8572998046875,3.0,2019.53515625,8188.0,24.664572010869566,2200.0,1.0,63.7890625,47
1787927073.7627451,15.5,56.1,17.845012664794922,2.0,2019.53515625,8188.0,24.664572010869566,2200.0,18.8,63.7890625,47
1787927074.08644,10.8,56.2,17.850502014160156,11.0,2019.53515625,8188.0,24.664572010869566,1466.0,14.1,63.7890625,47
1787927074.411151,7.8,56.2,17.850296020507812,11.0,2019.53515625,8188.0,24.664572010869566,1466.0,9.8,63.7890625,47
1787927074.7313275,6.5,56.2,17.850284576416016,1.0,2019.53515625,8188.0,24.664572010869566,2200.0,4.8,63.7890625,47
1787927075.720862,10.5,56.2,17.848796844482422,2.0,2019.53515625,8188.0,24.664572010869566,1466.0,0.0,63.7890625,47
1787927076.4770608,14.3,56.1,17.839725494384766,26.0,2019.53515625,8188.0,24.664572010869566,2200.0,2.1,63.79296875,47
1787927076.8119,9.2,56.1,17.837726593017578,26.0,2019.53515625,8188.0,24.664572010869566,2200.0,4.7,63.79296875,47
1787927077.1266048,17.1,56.1,17.839778900146484,16.0,2019.53515625,8188.0,24.664572010869566,2200.0,9.6,63.79296875,47
1787927077.4492133,7.0,56.1,17.84404754638672,16.0,2019.53515625,8188.0,24.664572010869566,2200.0,5.0,63.79296875,47
1787927077.772891,14.4,56.1,17.84395980834961,12.0,2019.53515625,8188.0,24.664572010869566,2200.0,14.1,63.79296875,47
