timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,cpu_freq_current_mhz,server_process_cpu_percent,server_process_rss_mb,server_process_threads
1787927586.7501225,10.5,56.6,17.99767303466797,0.0,2022.109375,8188.0,24.69601093063019,2200.0,0.0,476.8515625,122
1787927587.079461,37.7,57.2,18.16705322265625,0.0,2022.109375,8188.0,24.69601093063019,2200.0,375.1,660.70703125,122
1787927587.400249,46.0,56.6,17.988792419433594,0.0,2022.109375,8188.0,24.69601093063019,1466.0,361.1,477.05859375,122
1787927590.399786,13.4,56.6,17.987110137939453,0.0,2022.109375,8188.0,24.69601093063019,2200.0,26.6,477.22265625,122
1787927590.7215111,38.9,57.7,18.340251922607422,0.0,2022.109375,8188.0,24.69601093063019,2200.0,507.8,846.61328125,154
1787927591.0490334,41.9,57.7,18.34023666381836,0.0,2022.109375,8188.0,24.69601093063019,2200.0,438.3,849.015625,170
1787927591.370833,44.7,57.6,18.312999725341797,0.0,2022.109375,8188.0,24.69601093063019,2200.0,441.3,815.19140625,170
1787927592.225666,29.1,57.6,18.309707641601562,0.0,2022.109375,8188.0,24.69601093063019,2200.0,156.8,813.84375,170
1787927594.40141,8.3,57.6,18.307315826416016,0.0,2022.109375,8188.0,24.69601093063019,1466.0,0.7,814.0078125,168
1787927594.7228847,36.2,58.3,18.525146484375,0.0,2022.109375,8188.0,24.69601093063019,2200.0,504.1,1037.93359375,184
1787927595.0450566,42.3,58.3,18.52176284790039,0.0,2022.109375,8188.0,24.69601093063019,2200.0,372.4,1033.6875,184
1787927595.3694055,47.0,58.3,18.524269104003906,0.0,2022.109375,8188.0,24.69601093063019,2200.0,419.6,1033.7578125,184
1787927596.228559,32.0,58.3,18.52560043334961,0.0,2022.109375,8188.0,24.69601093063019,1466.0,188.9,1033.7578125,184
1787927598.430214,9.2,58.3,18.533611297607422,0.0,2022.109375,8188.0,24.69601093063019,2200.0,0.0,1033.8203125,184
1787927598.7552476,40.3,58.3,18.537513732910156,0.0,2022.109375,8188.0,24.69601093063019,2200.0,416.1,1034.91796875,184
1787927599.0780165,45.1,58.3,18.53759002685547,0.0,2022.109375,8188.0,24.69601093063019,1466.0,400.7,1034.79296875,184
1787927599.3975277,50.0,58.3,18.536705017089844,0.0,2022.109375,8188.0,24.69601093063019,1466.0,328.1,1034.79296875,184
1787927600.1892102,32.7,58.3,18.53567123413086,0.0,2022.109375,8188.0,24.69601093063019,2200.0,176.1,1034.79296875,184
1787927602.3599026,10.2,58.3,18.53826141357422,0.0,2022.109375,8188.0,24.69601093063019,1466.0,0.0,1034.79296875,184
1787927602.6799805,37.5,58.3,18.532867431640625,0.0,2022.109375,8188.0,24.69601093063019,2200.0,391.6,1035.75,184
1787927603.0017269,43.6,58.3,18.532184600830078,0.0,2022.109375,8188.0,24.69601093063019,2200.0,373.8,1035.8125,184
1787927603.3256578,51.9,58.3,18.53960418701172,0.0,2022.109375,8188.0,24.69601093063019,2200.0,367.5,1035.8125,184
1787927604.1607413,33.5,58.3,18.536724090576172,0.0,2022.109375,8188.0,24.69601093063019,1466.0,190.6,1035.8125,184
1787927604.8504422,13.5,58.3,18.518524169921875,0.0,2022.109375,8188.0,24.69601093063019,2200.0,0.0,1035.8125,184
1787927605.172441,42.8,57.2,18.181026458740234,0.0,2022.109375,8188.0,24.69601093063019,1466.0,372.0,668.53125,184
