f,rho,prefill_scale,class,quantile,prompt_len,kv_bytes,t_prefill,t_transfer_25,t_transfer_nv,queue_mean_wait,queue_p95,ttft_25,ttft_nv,transfer_frac_25,transfer_frac_nv,gap_pct
0.5,0.7,1.0,long_only,p95,12399.449999999999,1625220710.3999999,1.2717384615384613,1.0401412546559998,0.0027087011839999997,1.483694871794871,4.080160897435896,6.392040613630357,5.354608060158357,0.16272444396520377,0.0005058635764874064,19.37457497946766
0.5,0.7,1.0,mixed,p50,1242.0,162791424.0,0.12738461538461537,0.10418651136,0.00027131904,0.14861538461538457,0.4086923076923076,0.6402634344369229,0.5363482421169229,0.1627244439652038,0.0005058635764874065,19.374574979467667
0.5,0.7,1.0,mixed,p95,10704.900000000003,1403112652.8000004,1.097938461538462,0.8979920977920003,0.0023385210880000006,1.2809282051282054,3.522552564102565,5.518483123433027,4.622829546729027,0.16272444396520377,0.0005058635764874063,19.374574979467663
0.5,0.7,2.0,long_only,p50,8770.0,1149501440.0,1.798974358974359,0.7356809216,0.0019158357333333334,2.0988034188034184,5.7717094017094,8.306364682283759,7.572599596417093,0.08856833882686346,0.0002529957789184831,9.689738332577893
0.5,0.7,2.0,long_only,p95,12399.449999999999,1625220710.3999999,2.5434769230769225,1.0401412546559998,0.0027087011839999997,2.967389743589742,8.160321794871791,11.743939972604714,10.706507419132715,0.08856833882686345,0.00025299577891848315,9.689738332577901
0.5,0.7,2.0,mixed,p50,1242.0,162791424.0,0.25476923076923075,0.10418651136,0.00027131904,0.29723076923076913,0.8173846153846152,1.1763403575138458,1.072425165193846,0.08856833882686346,0.00025299577891848315,9.689738332577894
0.5,0.7,2.0,mixed,p95,10704.900000000003,1403112652.8000004,2.195876923076924,0.8979920977920003,0.0023385210880000006,2.5618564102564108,7.04510512820513,10.138974149074054,9.243320572370052,0.08856833882686345,0.0002529957789184831,9.689738332577914
1.0,0.3,0.5,long_only,p50,8770.0,1149501440.0,0.44974358974358974,0.3678404608,0.0019158357333333334,0.09637362637362638,0.26502747252747255,1.0826115230710625,0.7166868980043957,0.3397714258172135,0.0026731836994201377,51.05780865892465
1.0,0.3,0.5,long_only,p95,12399.449999999999,1625220710.3999999,0.6358692307692306,0.5200706273279999,0.0027087011839999997,0.13625769230769227,0.37470865384615376,1.5306485119433844,1.0132865857993842,0.33977142581721353,0.0026731836994201385,51.057808658924664
1.0,0.3,0.5,mixed,p50,1242.0,162791424.0,0.06369230769230769,0.05209325568,0.00027131904,0.013648351648351646,0.037532967032967025,0.1533185304052747,0.1014965937652747,0.3397714258172136,0.0026731836994201385,51.05780865892465
1.0,0.3,0.5,mixed,p95,10704.900000000003,1403112652.8000004,0.548969230769231,0.44899604889600014,0.0023385210880000006,0.11763626373626378,0.32349972527472537,1.3214650049399566,0.8748074771319564,0.33977142581721353,0.0026731836994201377,51.05780865892463
1.0,0.3,1.0,long_only,p50,8770.0,1149501440.0,0.8994871794871795,0.3678404608,0.0019158357333333334,0.19274725274725277,0.5300549450549451,1.7973825853421248,1.431457960275458,0.2046534020078886,0.0013383807184701852,25.563071722780546
1.0,0.3,1.0,long_only,p95,12399.449999999999,1625220710.3999999,1.2717384615384613,0.5200706273279999,0.0027087011839999997,0.27251538461538455,0.7494173076923075,2.5412263965587685,2.0238644704147686,0.20465340200788865,0.0013383807184701856,25.563071722780546
1.0,0.3,1.0,mixed,p50,1242.0,162791424.0,0.12738461538461537,0.05209325568,0.00027131904,0.027296703296703292,0.07506593406593405,0.2545438051305494,0.2027218684905494,0.20465340200788865,0.0013383807184701856,25.56307172278055
1.0,0.3,1.0,mixed,p95,10704.900000000003,1403112652.8000004,1.097938461538462,0.44899604889600014,0.0023385210880000006,0.23527252747252755,0.6469994505494507,2.193933960983913,1.7472764331759127,0.20465340200788862,0.0013383807184701852,25.563071722780535
1.0,0.3,2.0,long_only,p50,8770.0,1149501440.0,1.798974358974359,0.3678404608,0.0019158357333333334,0.38549450549450553,1.0601098901098902,3.2269247098842495,2.861000084817583,0.11399102671137143,0.0006696384748466328,12.790094869570684
1.0,0.3,2.0,long_only,p95,12399.449999999999,1625220710.3999999,2.5434769230769225,0.5200706273279999,0.0027087011839999997,0.5450307692307691,1.498834615384615,4.562382165789537,4.045020239645537,0.11399102671137146,0.000669638474846633,12.790094869570689
1.0,0.3,2.0,mixed,p50,1242.0,162791424.0,0.25476923076923075,0.05209325568,0.00027131904,0.054593406593406585,0.1501318681318681,0.4569943545810988,0.4051724179410988,0.11399102671137147,0.0006696384748466331,12.790094869570694
1.0,0.3,2.0,mixed,p95,10704.900000000003,1403112652.8000004,2.195876923076924,0.44899604889600014,0.0023385210880000006,0.4705450549450551,1.2939989010989015,3.9388718730718257,3.4922143452638252,0.11399102671137144,0.0006696384748466329,12.790094869570702
1.0,0.5,0.5,long_only,p50,8770.0,1149501440.0,0.44974358974358974,0.3678404608,0.0019158357333333334,0.22487179487179487,0.6183974358974359,1.4359814864410256,1.0700568613743588,0.256159612274435,0.0017904055405734921,34.19674582495371
1.0,0.5,0.5,long_only,p95,12399.449999999999,1625220710.3999999,0.6358692307692306,0.5200706273279999,0.0027087011839999997,0.3179346153846153,0.8743201923076921,2.0302600504049226,1.5128981242609227,0.256159612274435,0.0017904055405734921,34.196745824953695
1.0,0.5,0.5,mixed,p50,1242.0,162791424.0,0.06369230769230769,0.05209325568,0.00027131904,0.031846153846153843,0.08757692307692307,0.20336248644923077,0.15154054980923076,0.256159612274435,0.0017904055405734921,34.19674582495371
1.0,0.5,0.5,mixed,p95,10704.900000000003,1403112652.8000004,0.548969230769231,0.44899604889600014,0.0023385210880000006,0.2744846153846155,0.7548326923076926,1.7527979719729236,1.3061404441649236,0.256159612274435,0.0017904055405734917,34.19674582495369
