timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent
1787899861.9878092,41.3,53.9,17.125450134277344,20.0,1797.88671875,8188.0,21.957580834758183
1787899862.2898066,79.8,53.4,16.959327697753906,20.0,1797.88671875,8188.0,21.957580834758183
1787899862.5968232,100.0,53.8,17.098541259765625,21.0,1797.88671875,8188.0,21.957580834758183
1787899862.903308,100.0,53.3,16.937366485595703,21.0,1797.88671875,8188.0,21.957580834758183
1787899863.9031093,49.5,53.3,16.9312744140625,19.0,1797.88671875,8188.0,21.957580834758183
1787899864.20525,85.9,54.3,17.26278305053711,20.0,1797.88671875,8188.0,21.957580834758183
1787899864.508977,100.0,54.3,17.262752532958984,21.0,1797.88671875,8188.0,21.957580834758183
1787899865.0583296,74.9,54.4,17.282421112060547,22.0,1797.88671875,8188.0,21.957580834758183
1787899865.4070082,21.4,54.4,17.28976058959961,22.0,1797.88671875,8188.0,21.957580834758183
1787899865.7131855,79.0,53.9,17.13922882080078,20.0,1797.88671875,8188.0,21.957580834758183
1787899866.0181699,100.0,53.5,16.996288299560547,20.0,1797.88671875,8188.0,21.957580834758183
1787899866.542448,86.1,53.5,17.004199981689453,16.0,1797.88671875,8188.0,21.957580834758183
1787899866.909115,23.9,53.5,17.00733184814453,16.0,1797.88671875,8188.0,21.957580834758183
1787899867.214447,94.7,54.5,17.33303451538086,20.0,1797.88671875,8188.0,21.957580834758183
1787899867.516189,100.0,54.5,17.332984924316406,20.0,1797.88671875,8188.0,21.957580834758183
1787899868.0324686,76.0,54.6,17.348339080810547,19.0,1797.88671875,8188.0,21.957580834758183
1787899868.3885324,18.4,54.6,17.346405029296875,19.0,1797.88671875,8188.0,21.957580834758183
1787899868.6911924,80.6,54.0,17.176288604736328,21.0,1797.88671875,8188.0,21.957580834758183
1787899868.9965053,100.0,54.0,17.17214584350586,19.0,1797.88671875,8188.0,21.957580834758183
1787899869.5009556,70.9,54.0,17.17530059814453,19.0,1797.88671875,8188.0,21.957580834758183
1787899869.8664029,17.3,54.1,17.18032455444336,19.0,1797.88671875,8188.0,21.957580834758183
1787899870.170418,96.8,53.5,17.01486587524414,23.0,1797.88671875,8188.0,21.957580834758183
1787899870.472693,100.0,53.5,17.013687133789062,21.0,1797.88671875,8188.0,21.957580834758183
1787899870.9883382,74.6,53.5,17.00904083251953,18.0,1797.88671875,8188.0,21.957580834758183
1787899871.3414984,12.6,53.5,17.0091552734375,18.0,1797.88671875,8188.0,21.957580834758183
1787899871.6457336,85.5,54.5,17.32974624633789,20.0,1797.88671875,8188.0,21.957580834758183
1787899871.9472876,100.0,54.5,17.32980728149414,20.0,1797.88671875,8188.0,21.957580834758183
1787899872.4327734,76.0,54.6,17.338695526123047,18.0,1797.88671875,8188.0,21.957580834758183
1787899872.7636964,17.3,54.6,17.340633392333984,18.0,1797.88671875,8188.0,21.957580834758183
1787899873.0722156,89.3,54.0,17.171463012695312,20.0,1797.88671875,8188.0,21.957580834758183
1787899873.3734984,100.0,54.0,17.169326782226562,20.0,1797.88671875,8188.0,21.957580834758183
1787899873.8749833,76.7,54.1,17.193523406982422,19.0,1797.88671875,8188.0,21.957580834758183
1787899874.198106,16.2,54.1,17.189533233642578,16.0,1797.88671875,8188.0,21.957580834758183
1787899874.5019376,89.8,54.0,17.175460815429688,19.0,1797.88671875,8188.0,21.957580834758183
1787899874.8044713,100.0,54.0,17.176025390625,19.0,1797.88671875,8188.0,21.957580834758183
1787899875.3073418,76.3,54.1,17.183250427246094,20.0,1797.88671875,8188.0,21.957580834758183
1787899875.639753,11.9,54.1,17.17914581298828,22.0,1797.88671875,8188.0,21.957580834758183
1787899875.9410348,83.4,54.0,17.16927719116211,19.0,1797.88671875,8188.0,21.957580834758183
1787899876.2466195,100.0,54.0,17.169231414794922,19.0,1797.88671875,8188.0,21.957580834758183
