timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent
1787899654.865289,45.6,53.8,17.087692260742188,19.0,1797.88671875,8188.0,21.957580834758183
1787899655.1813195,91.8,54.0,17.153331756591797,18.0,1797.88671875,8188.0,21.957580834758183
1787899655.909027,72.7,53.8,17.082660675048828,21.0,1797.88671875,8188.0,21.957580834758183
1787899656.5923533,68.1,54.3,17.264476776123047,22.0,1797.88671875,8188.0,21.957580834758183
1787899657.2759867,75.2,53.8,17.095977783203125,18.0,1797.88671875,8188.0,21.957580834758183
1787899657.9425871,71.2,54.3,17.26986312866211,20.0,1797.88671875,8188.0,21.957580834758183
1787899658.5914633,80.3,53.8,17.110748291015625,19.0,1797.88671875,8188.0,21.957580834758183
1787899659.1983433,75.5,54.4,17.286762237548828,19.0,1797.88671875,8188.0,21.957580834758183
1787899659.8486097,76.8,53.8,17.107498168945312,18.0,1797.88671875,8188.0,21.957580834758183
1787899660.5043037,75.3,54.4,17.287578582763672,19.0,1797.88671875,8188.0,21.957580834758183
1787899661.1756237,76.2,53.8,17.109233856201172,22.0,1797.88671875,8188.0,21.957580834758183
1787899661.8066852,82.4,54.4,17.292339324951172,21.0,1797.88671875,8188.0,21.957580834758183
1787899662.4643111,76.2,53.9,17.140491485595703,19.0,1797.88671875,8188.0,21.957580834758183
1787899663.1527233,71.2,54.4,17.29949951171875,18.0,1797.88671875,8188.0,21.957580834758183
1787899663.7882297,78.9,53.9,17.117828369140625,20.0,1797.88671875,8188.0,21.957580834758183
1787899664.4338028,75.3,54.4,17.29747772216797,19.0,1797.88671875,8188.0,21.957580834758183
1787899665.092889,74.6,53.8,17.11239242553711,16.0,1797.88671875,8188.0,21.957580834758183
1787899665.7532437,75.4,54.4,17.301074981689453,19.0,1797.88671875,8188.0,21.957580834758183
1787899666.4336035,76.3,53.9,17.120079040527344,25.0,1797.88671875,8188.0,21.957580834758183
1787899667.05983,75.8,54.4,17.303787231445312,21.0,1797.88671875,8188.0,21.957580834758183
