timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent
1787899630.5163412,46.1,53.5,17.018524169921875,20.0,1797.88671875,8188.0,21.957580834758183
1787899631.5191724,52.8,54.1,17.193275451660156,21.0,1797.88671875,8188.0,21.957580834758183
1787899631.8240252,89.9,54.1,17.193355560302734,21.0,1797.88671875,8188.0,21.957580834758183
1787899632.320596,77.1,54.1,17.197345733642578,20.0,1797.88671875,8188.0,21.957580834758183
1787899632.6471257,11.6,54.1,17.196971893310547,20.0,1797.88671875,8188.0,21.957580834758183
1787899632.948806,88.4,54.1,17.20119857788086,20.0,1797.88671875,8188.0,21.957580834758183
1787899633.474685,76.8,54.1,17.203845977783203,21.0,1797.88671875,8188.0,21.957580834758183
1787899633.8314157,8.6,54.1,17.203338623046875,24.0,1797.88671875,8188.0,21.957580834758183
1787899634.1374478,93.4,54.1,17.195205688476562,19.0,1797.88671875,8188.0,21.957580834758183
1787899634.6022491,77.2,54.1,17.20000457763672,16.0,1797.88671875,8188.0,21.957580834758183
1787899634.9421763,17.4,54.1,17.199665069580078,16.0,1797.88671875,8188.0,21.957580834758183
1787899635.247758,84.3,54.1,17.202892303466797,18.0,1797.88671875,8188.0,21.957580834758183
1787899635.7379057,74.8,53.7,17.052104949951172,23.0,1797.88671875,8188.0,21.957580834758183
1787899636.070751,21.2,53.8,17.09475326538086,17.0,1797.88671875,8188.0,21.957580834758183
1787899636.3853111,85.2,54.9,17.447608947753906,17.0,1797.88671875,8188.0,21.957580834758183
1787899636.8509686,78.3,54.9,17.454303741455078,21.0,1797.88671875,8188.0,21.957580834758183
1787899637.1828566,18.2,54.9,17.453563690185547,21.0,1797.88671875,8188.0,21.957580834758183
1787899637.4866354,94.4,54.3,17.2723388671875,21.0,1797.88671875,8188.0,21.957580834758183
1787899637.9497962,74.3,54.3,17.267414093017578,20.0,1797.88671875,8188.0,21.957580834758183
1787899638.2811384,12.2,54.3,17.258434295654297,21.0,1797.88671875,8188.0,21.957580834758183
1787899638.586447,90.5,54.3,17.25580596923828,23.0,1797.88671875,8188.0,21.957580834758183
1787899639.0646217,77.0,54.3,17.257091522216797,22.0,1797.88671875,8188.0,21.957580834758183
1787899639.426256,11.2,54.3,17.255786895751953,22.0,1797.88671875,8188.0,21.957580834758183
1787899639.7277083,85.8,54.3,17.259132385253906,20.0,1797.88671875,8188.0,21.957580834758183
1787899640.2372506,72.2,54.3,17.261138916015625,19.0,1797.88671875,8188.0,21.957580834758183
1787899640.5827236,18.9,54.3,17.26136016845703,20.0,1797.88671875,8188.0,21.957580834758183
1787899640.8865223,83.7,54.3,17.250831604003906,20.0,1797.88671875,8188.0,21.957580834758183
1787899641.331357,74.2,54.3,17.26634979248047,21.0,1797.88671875,8188.0,21.957580834758183
