run_id,policy,p_hot,load_frac,lam,budget_level,gamma,c,rep,trace_seed,warm_hot_count,t_warm,gate_waits,n_steady,hit_rate,agg_mean_ttft,hot_p99_ttft,hot_mean_ttft,cold_p99_ttft,cold_mean_ttft,hot_p95_ttft,cold_p95_ttft,hot_p99_wait,cold_p99_wait,hot_attainment,cold_attainment,fi,node_util_0,node_util_1,node_util_2,node_util_3,hot_node_id,hot_node_util,overload_any,cache_tokens_0,evictions_0,cache_tokens_1,evictions_1,cache_tokens_2,evictions_2,cache_tokens_3,evictions_3
e2_A_p0.7_c064_l0.80_L2_g0.5_r01,A,0.7,0.8,4.571428571428572,L2,0.5,64,1,1001,200,57.88952895022379,0,9716,0.3452894422726003,0.6432025077126289,2.4244064622406682,0.7060798278329085,0.6635467971234961,0.5031850944258558,1.679900578983961,0.529296875,2.172245339179099,0.1661258457264137,0.9739000745712155,1.0,0.9739000745712155,0.817593606413118,0.2144309317168318,0.22430268491885413,0.214315820757514,0,0.817593606413118,False,3179.0,7091,4031.0,953,2027.0,997,3979.0,952
e2_A_p0.7_c064_l0.80_L2_g0.5_r02,A,0.7,0.8,4.571428571428572,L2,0.5,64,2,1002,200,58.315510237772315,0,9726,0.35333281816610207,0.7572580165756108,3.180504674474371,0.8630096361042502,0.6075685422506715,0.5026241240034979,2.327428365999946,0.529296875,2.933286656511318,0.1138562163470067,0.9241850989522701,1.0,0.9241850989522701,0.8388446556000235,0.21375164523396475,0.20272111944192306,0.22144324195419257,0,0.8388446556000235,False,3953.0,7211,4082.0,938,4070.0,881,2133.0,962
e2_B_p0.7_c064_l0.80_L1_g0.5_r09,B,0.7,0.8,4.571428571428572,L1,0.5,64,9,1009,200,57.05915475692889,0,9717,0.35218356622420566,0.3301162007388125,0.42395687384225206,0.25644424213849226,0.6538034495166016,0.5053560716653738,0.2912477214763953,0.53125,0.16802520107555693,0.14896824352626936,1.0,1.0,1.0,0.37167507300307895,0.36551070998658486,0.3765602312870299,0.37136400231444633,2,0.3765602312870299,False,6154.0,2510,7425.0,2433,7938.0,2541,7045.0,2497
e2_B_p0.7_c064_l0.80_L1_g0.5_r10,B,0.7,0.8,4.571428571428572,L1,0.5,64,10,1010,200,70.25001905001136,0,9696,0.35566306007708176,0.3275569557029318,0.399815282395225,0.25533474363389586,0.6542806630551444,0.5055192981967298,0.28125,0.53125,0.14698551912355465,0.1606030296764129,1.0,1.0,1.0,0.3668340108754165,0.3701500935994866,0.38350156090335336,0.37203984227933934,2,0.38350156090335336,False,7460.0,2479,8076.0,2457,7345.0,2554,8116.0,2489
e2_A_p0.7_c064_l0.80_L2_g0.5_r03,A,0.7,0.8,4.571428571428572,L2,0.5,64,3,1003,200,63.703784078487175,0,9718,0.3519478965211716,0.7531721037108866,4.73072384774751,0.858878084872108,0.6189891607281759,0.5025649648843346,2.125125901201056,0.530029296875,4.469946079546286,0.11887148464820112,0.9442574981711778,1.0,0.9442574981711778,0.8365356233656835,0.21884852925812856,0.20448003050378802,0.21632794489620288,0,0.8365356233656835,False,3261.0,7197,3985.0,960,4011.0,890,2142.0,946
e2_A_p0.7_c064_l0.80_L2_g0.5_r04,A,0.7,0.8,4.571428571428572,L2,0.5,64,4,1004,200,59.54618138705686,0,9728,0.34719847142044885,0.6504565878918237,2.2608848829601436,0.7152637827779635,0.6310862641675385,0.5030643913769642,1.639674653568351,0.529296875,2.004444503987151,0.12990604720826104,0.9789847565487643,1.0,0.9789847565487643,0.8280975327129478,0.21662824909421913,0.21426194018833053,0.22131358899577222,0,0.8280975327129478,False,4032.0,7129,2125.0,954,2102.0,942,2155.0,969
e2_A_p0.7_c064_l0.80_L2_g0.5_r05,A,0.7,0.8,4.571428571428572,L2,0.5,64,5,1005,200,72.77526589032337,0,9687,0.34854536518119544,0.6768176228626621,2.5640605742569944,0.7521154340613303,0.6331863537141988,0.5037634091782871,1.8498479042458986,0.529541015625,2.3114958905414236,0.13608407513465795,0.9634074074074074,1.0,0.9634074074074074,0.8274233497691649,0.2086414311319637,0.21706845478384484,0.21699472117155186,0,0.8274233497691649,False,3105.0,7136,3918.0,928,4068.0,967,3977.0,961
e2_A_p0.7_c064_l0.80_L2_g0.5_r06,A,0.7,0.8,4.571428571428572,L2,0.5,64,6,1006,200,62.347571069000075,0,9702,0.3568980450439599,0.7326951923200468,3.522098668708105,0.8245022083353092,0.6141435622969784,0.5035250301803268,2.0033513924344555,0.529541015625,3.2582469745328515,0.11696344783416089,0.9496174390067851,1.0,0.9496174390067851,0.8469448760234903,0.20494169993175362,0.20495759240696582,0.20500218280504245,0,0.8469448760234903,False,3956.0,7283,2143.0,902,3910.0,904,3896.0,903
e2_A_p0.7_c064_l0.80_L2_g0.5_r07,A,0.7,0.8,4.571428571428572,L2,0.5,64,7,1007,200,62.833750864310616,0,9726,0.3504982007910014,0.8171176753604761,4.960777668876714,0.9510118160499594,0.6591992729835647,0.5030398819784375,2.502982349621024,0.529296875,4.711480793876715,0.16776239769376847,0.9159700835899692,1.0,0.9159700835899692,0.8458995846132265,0.2237927150137871,0.21606527623607036,0.21426599770513535,0,0.8458995846132265,False,3932.0,7172,2091.0,964,2008.0,935,3943.0,922
e2_A_p0.7_c064_l0.80_L2_g0.5_r08,A,0.7,0.8,4.571428571428572,L2,0.5,64,8,1008,200,58.23238167351669,0,9711,0.34940895696648067,0.738261419671748,3.050775476383671,0.8386449295945295,0.6676032758060283,0.5046866339932513,2.1674410770992463,0.52978515625,2.7993351085418796,0.17455379393111875,0.9353651354534747,1.0,0.9353651354534747,0.8435288273945013,0.2214597722089059,0.2099991259879617,0.22287605894649426,0,0.8435288273945013,False,3158.0,7156,3876.0,965,3987.0,911,2019.0,961
e2_A_p0.7_c064_l0.80_L2_g0.5_r09,A,0.7,0.8,4.571428571428572,L2,0.5,64,9,1009,200,58.735908037798346,0,9702,0.3522081133084978,0.7548494538105104,3.1160095488895343,0.8608895863527554,0.6252301393631571,0.5025470694858583,2.2766752245382804,0.529541015625,2.8782375483021587,0.12218689409980969,0.92914653784219,1.0,0.92914653784219,0.8456932330209659,0.21908083312421484,0.20955356999245278,0.2110952183568234,0,0.8456932330209659,False,3204.0,7203,2081.0,957,3998.0,907,4000.0,926
e2_A_p0.7_c064_l0.80_L2_g0.5_r10,A,0.7,0.8,4.571428571428572,L2,0.5,64,10,1010,200,70.25001905001136,0,9696,0.35566306007708176,0.735650537722089,3.2538973409419576,0.8300340424730196,0.6336681664704636,0.5030806798202778,2.065067302593024,0.52978515625,3.009809369783197,0.13547724026456334,0.9451935624184428,1.0,0.9451935624184428,0.8558543834770388,0.21451263362386602,0.20779159289227986,0.21399860857797748,0,0.8558543834770388,False,3974.0,7237,2054.0,929,1959.0,901,2105.0,927
e2_B_p0.7_c064_l0.80_L2_g0.5_r01,B,0.7,0.8,4.571428571428572,L2,0.5,64,1,1001,200,57.59696062282467,0,9716,0.3452894422726003,0.3330994675166654,0.4192483606083624,0.25579583231858527,0.6561534696118769,0.5052419032533401,0.2822564122213175,0.5338236647140775,0.16456406328231882,0.15593966246092406,1.0,1.0,1.0,0.37156718847167136,0.3660554865240532,0.3622321513273877,0.3705891601269764,0,0.37156718847167136,False,3096.0,2484,3038.0,2510,3158.0,2470,3051.0,2531
e2_B_p0.7_c064_l0.80_L2_g0.5_r02,B,0.7,0.8,4.571428571428572,L2,0.5,64,2,1002,200,56.64170947453409,0,9732,0.3532695979445731,0.33011148625984127,0.4364217398770382,0.2573110905149343,0.6482527367847798,0.5052961977565985,0.30331434779502614,0.531005859375,0.18282378421822304,0.14415289618885277,1.0,1.0,1.0,0.37473544692007865,0.3706500001374333,0.36012664707079123,0.37078860246477585,0,0.37473544692007865,False,4043.0,2528,4009.0,2505,3953.0,2450,3021.0,2508
e2_B_p0.7_c064_l0.80_L2_g0.5_r03,B,0.7,0.8,4.571428571428572,L2,0.5,64,3,1003,200,62.65035449693088,0,9722,0.35196005995791524,0.3294676459750648,0.39848404422502665,0.25513562583449473,0.6741616198124166,0.5057097935899114,0.28125,0.53125,0.15419282568748038,0.1652918607143147,1.0,1.0,1.0,0.36698317633544836,0.3719092524991076,0.3666163502287487,0.370300622723897,1,0.3719092524991076,False,3166.0,2486,4051.0,2512,4059.0,2495,4008.0,2499
e2_B_p0.7_c064_l0.80_L2_g0.5_r04,B,0.7,0.8,4.571428571428572,L2,0.5,64,4,1004,200,59.22360354845656,0,9729,0.347162916454932,0.33271567082431874,0.4273446894951801,0.2564121866023857,0.6603137216458447,0.5061956987138214,0.28125,0.53125,0.16923822654691548,0.16420142443742622,1.0,1.0,1.0,0.37157336964545,0.3643873949890148,0.3709408992034753,0.3734637269747197,3,0.3734637269747197,False,2167.0,2540,2992.0,2457,3851.0,2487,2147.0,2509
e2_B_p0.7_c064_l0.80_L2_g0.5_r06,B,0.7,0.8,4.571428571428572,L2,0.5,64,6,1006,200,61.756917950076094,0,9704,0.35692578934530167,0.3276751670214882,0.4222021152892286,0.2559518095385417,0.6651829422807941,0.5067638675617894,0.28125,0.5412814801134799,0.1759121988033304,0.164385832403435,1.0,1.0,1.0,0.35585741543555255,0.36156958732768807,0.3749719276586881,0.3699431149311567,2,0.3749719276586881,False,3096.0,2485,2994.0,2448,3167.0,2551,4055.0,2509
e2_B_p0.7_c064_l0.80_L2_g0.5_r07,B,0.7,0.8,4.571428571428572,L2,0.5,64,7,1007,200,62.82357748468135,0,9726,0.3504982007910014,0.33077953372969804,0.40112280499637776,0.255998821332813,0.6585013731012203,0.5061939395894707,0.28936726494162024,0.5479847014392584,0.15184136695675035,0.15846588015684357,1.0,1.0,1.0,0.3745602922469605,0.37434719783699105,0.3765326267609183,0.3744699925945142,2,0.3765326267609183,False,3952.0,2485,3088.0,2488,4027.0,2496,3115.0,2523
e2_B_p0.7_c064_l0.80_L2_g0.5_r05,B,0.7,0.8,4.571428571428572,L2,0.5,64,5,1005,200,72.3266869497989,0,9687,0.34854536518119544,0.33110481942139447,0.402144612647989,0.2549329236575816,0.6570017867992188,0.5061679097876651,0.28125,0.5338076295033031,0.14557510618618622,0.1518029717603983,1.0,1.0,1.0,0.36984334115708567,0.3654401423361448,0.3694587701101728,0.3652633047895027,0,0.36984334115708567,False,3075.0,2519,3905.0,2502,3174.0,2474,3995.0,2496
e2_B_p0.7_c064_l0.80_L2_g0.5_r08,B,0.7,0.8,4.571428571428572,L2,0.5,64,8,1008,200,57.23844123826943,0,9716,0.34943674189830043,0.33217660144478817,0.43932116990542946,0.25716878648138536,0.6618955228925857,0.506749584489749,0.2954155985770015,0.5428145010935093,0.18178345499565016,0.1602864907967489,1.0,1.0,1.0,0.37632274617106015,0.37733331326366687,0.37328417277818354,0.3711119663219163,1,0.37733331326366687,False,3006.0,2500,2946.0,2486,3017.0,2504,2145.0,2504
e2_A_p0.7_c064_l0.80_L1_g2.0_r01,A,0.7,0.8,1.142857142857143,L1,2.0,64,1,1001,200,231.55811580089517,0,9716,0.3452894422726003,2.574763459470986,9.715413489781058,2.827228459618213,2.644381805578317,2.012565576379934,6.683778678092675,2.1171875,8.717168358748568,0.615963159321338,0.4286353467561521,0.49983394221188976,0.857555501051677,0.8130710673981163,0.21647988419976177,0.21854194057992501,0.2225501516285148,0,0.8130710673981163,False,7319.0,7066,8034.0,962,8126.0,966,6097.0,989
e2_A_p0.7_c064_l0.80_L1_g2.0_r02,A,0.7,0.8,1.142857142857143,L1,2.0,64,2,1002,200,234.18987833303225,0,9725,0.35331808929438113,3.031832873997562,12.722028180089092,3.4562912878736345,2.3881404800599553,2.0099499862111236,9.15630072179465,2.1171875,11.733151074471971,0.38755837785996894,0.3639935962741959,0.4954449894884373,0.7346801441064746,0.8428160121961384,0.21100934437621405,0.20867530185721697,0.21442086658838014,0,0.8428160121961384,False,7841.0,7224,6245.0,913,6235.0,914,8186.0,932
e2_B_p0.7_c064_l0.80_L2_g0.5_r09,B,0.7,0.8,4.571428571428572,L2,0.5,64,9,1009,200,57.05915475692889,0,9717,0.35218356622420566,0.3301162007388125,0.42395687384225206,0.25644424213849226,0.6538034495166016,0.5053560716653738,0.2912477214763953,0.53125,0.16802520107555693,0.14896824352626936,1.0,1.0,1.0,0.3657835163296725,0.3692564667040955,0.37593059839632964,0.3741394351610424,2,0.37593059839632964,False,3054.0,2457,3134.0,2496,2948.0,2546,3204.0,2496
e2_B_p0.7_c064_l0.80_L2_g0.5_r10,B,0.7,0.8,4.571428571428572,L2,0.5,64,10,1010,200,70.25001905001136,0,9696,0.35566306007708176,0.3275569557029318,0.399815282395225,0.25533474363389586,0.6542806630551444,0.5055192981967298,0.28125,0.53125,0.14698551912355465,0.1606030296764129,1.0,1.0,1.0,0.3737423999020917,0.377318258770333,0.373691701272429,0.36777314771274205,1,0.377318258770333,False,4091.0,2526,2892.0,2530,3119.0,2496,3077.0,2439
e2_A_p0.7_c064_l0.80_L1_g2.0_r04,A,0.7,0.8,1.142857142857143,L1,2.0,64,4,1004,200,238.18472554822745,0,9728,0.34719847142044885,2.609628690906763,9.030639777384785,2.87259964175056,2.452980827111515,2.0115490157631974,6.545293108376153,2.1171875,8.00742604896266,0.4535211421606641,0.41394109812046764,0.4887243352406597,0.8469827841018659,0.831197730421484,0.2164408582535718,0.22531444602098383,0.20734827629523014,0,0.831197730421484,False,8085.0,7138,6295.0,948,6275.0,989,6347.0,909
e2_A_p0.7_c064_l0.80_L1_g2.0_r03,A,0.7,0.8,1.142857142857143,L1,2.0,64,3,1003,200,254.8151363139487,0,9718,0.3519478965211716,2.9986416158280145,18.92289539099004,3.415590343833217,2.4662604596650817,2.010141943294,8.431487343039992,2.1201171875,17.879784318185145,0.4512197766243439,0.3757132406730066,0.5046826222684704,0.7444544830654831,0.8377558408429726,0.21310719821152008,0.2099574410019165,0.2153716479673938,0,0.8377558408429726,False,7368.0,7197,8020.0,926,6272.0,920,8159.0,940
e2_A_p0.7_c064_l0.80_L1_g2.0_r05,A,0.7,0.8,1.142857142857143,L1,2.0,64,5,1005,200,291.2736137921787,0,9686,0.34852981032065355,2.673258202056157,10.22983942878272,2.959769735706104,2.5521682682640705,2.014876744581355,7.2204182854192345,2.1181640625,9.207644229187418,0.56246170771228,0.4105793450881612,0.48757235274089206,0.8420890618183865,0.8256562334480392,0.214612706786273,0.21073034922831188,0.21915822504202123,0,0.8256562334480392,False,7306.0,7131,6109.0,952,8044.0,925,7922.0,975
e2_A_p0.7_c064_l0.80_L1_g2.0_r06,A,0.7,0.8,1.142857142857143,L1,2.0,64,6,1006,200,249.3902842760003,0,9702,0.3568980450439599,2.914389537037048,13.514254767430863,3.275205246651151,2.4258037745613263,2.0137155116327623,8.123680561585035,2.117626864061708,12.540613344755732,0.45953983723853475,0.3776526634906886,0.4781981981981982,0.7897408750464664,0.8446953476076963,0.20328899684406374,0.20527201188058358,0.20858999483490862,0,0.8446953476076963,False,7189.0,7269,8112.0,891,7926.0,899,6292.0,924
e2_A_p0.7_c064_l0.80_L1_g2.0_r07,A,0.7,0.8,1.142857142857143,L1,2.0,64,7,1007,200,251.33500345724246,0,9726,0.3504982007910014,3.2376233083715564,19.924306623005183,3.760169294573075,2.574912108596523,2.011878182844156,10.02680307342444,2.1171875,18.93551756050518,0.574769695383003,0.3638363396392433,0.49673202614379086,0.7324599995368977,0.8413925785211452,0.2207225120006223,0.221300363017032,0.2166081200294197,0,0.8413925785211452,False,7153.0,7153,8129.0,956,8149.0,947,6324.0,928
e2_A_p0.7_c064_l0.80_L1_g2.0_r08,A,0.7,0.8,1.142857142857143,L1,2.0,64,8,1008,200,234.26850396180808,0,9710,0.3493938299540431,2.9265473183381427,12.203309465242963,3.3169492009574326,2.639458036521219,2.018284493786036,8.649355260418929,2.11826171875,11.19740282862722,0.6619237781623223,0.38212339861581507,0.46899623158615966,0.8147685906205728,0.8398635332333801,0.22027694002757472,0.220194128191287,0.21803905424498932,0,0.8398635332333801,False,8134.0,7136,7926.0,949,6174.0,955,7728.0,942
e2_A_p0.7_c064_l0.80_L1_g2.0_r09,A,0.7,0.8,1.142857142857143,L1,2.0,64,9,1009,200,234.94363215119338,0,9702,0.3522081133084978,2.9967325745969666,12.353278624134882,3.411569673078236,2.490470384803577,2.0097063747622226,9.05979927559315,2.1181640625,11.318501313274528,0.48380387079232656,0.3788610745132484,0.4998258446534309,0.7579861637125688,0.8412742370900332,0.21569048707744218,0.21082830920320753,0.21762982112377405,0,0.8412742370900332,False,6180.0,7182,8180.0,936,8072.0,917,8114.0,949
e2_A_p0.7_c064_l0.80_L1_g2.0_r10,A,0.7,0.8,1.142857142857143,L1,2.0,64,10,1010,200,281.00007620004544,0,9696,0.35566306007708176,2.959567820098625,13.01558936376783,3.3438309395692487,2.534633391551115,2.012707250256218,8.313371186970471,2.119140625,12.039237479132789,0.5458698699313753,0.36146150500217483,0.49589138978206504,0.7289126458941552,0.8557209795177609,0.2128684065033969,0.21845632986408944,0.20511150268591485,0,0.8557209795177609,False,8186.0,7230,6330.0,922,6203.0,942,6116.0,890
e2_B_p0.7_c064_l0.80_L1_g2.0_r01,B,0.7,0.8,1.142857142857143,L1,2.0,64,1,1001,200,230.38784249129867,0,9716,0.3452894422726003,1.3323978700666617,1.6769934424334496,1.023183329274341,2.6246138784475077,2.0209676130133603,1.12902564888527,2.13529465885631,0.6582562531292753,0.6237586498436962,0.9980611483967189,0.4832281634008635,0.4841668911540331,0.3688054641321244,0.36111880967203985,0.3674316612961704,0.37308805134975404,3,0.37308805134975404,False,7293.0,2542,6198.0,2444,6226.0,2486,7076.0,2511
e2_B_p0.7_c064_l0.80_L1_g2.0_r03,B,0.7,0.8,1.142857142857143,L1,2.0,64,3,1003,200,250.60141798772352,0,9722,0.35196005995791524,1.3178705839002591,1.5939361769001066,1.020542503337979,2.6966464792496665,2.0228391743596457,1.125,2.125,0.6167713027499215,0.6611674428572588,0.9979526177244809,0.48335644937586686,0.484348095080917,0.36790085641639025,0.3663670727011494,0.3715787137021807,0.3699627589674814,2,0.3715787137021807,False,8148.0,2484,8118.0,2483,6422.0,2505,7364.0,2507
e2_B_p0.7_c064_l0.80_L1_g2.0_r02,B,0.7,0.8,1.142857142857143,L1,2.0,64,2,1002,200,226.56683789813636,0,9732,0.3532695979445731,1.320445945039365,1.7456869595081528,1.0292443620597371,2.593010947139119,2.021184791026394,1.2132573911801046,2.1240234375,0.7312951368728922,0.5766115847554111,0.9952,0.47812390619530976,0.48042997005155724,0.36807783876513744,0.3705548112663409,0.3698142624677708,0.36785378409382996,1,0.3705548112663409,False,7275.0,2484,6151.0,2510,8004.0,2493,7167.0,2494
e2_B_p0.7_c064_l0.80_L1_g2.0_r04,B,0.7,0.8,1.142857142857143,L1,2.0,64,4,1004,200,236.89441419382624,0,9729,0.347162916454932,1.330862683297275,1.7093787579807205,1.0256487464095427,2.6412548865833787,2.0247827948552857,1.125,2.125,0.6769529061876619,0.6568056977497049,0.9961521385230132,0.4690444145356662,0.47085620398417716,0.3711007518695976,0.3728909879560291,0.3603072267950775,0.37606642419195546,3,0.37606642419195546,False,7524.0,2493,6084.0,2520,7142.0,2468,7163.0,2500
e2_B_p0.7_c064_l0.80_L1_g2.0_r05,B,0.7,0.8,1.142857142857143,L1,2.0,64,5,1005,200,289.3067477991956,0,9687,0.34854536518119544,1.3244192776855779,1.608578450591956,1.0197316946303263,2.6280071471968753,2.0246716391506605,1.125,2.1352305180132123,0.5823004247447449,0.6072118870415932,0.9983703703703704,0.4729315628192033,0.47370352411776556,0.37127148783781055,0.3682570424777782,0.360691574246306,0.3697854538310113,0,0.37127148783781055,False,8003.0,2504,7037.0,2522,7180.0,2462,8009.0,2492
e2_B_p0.7_c064_l0.80_L1_g2.0_r07,B,0.7,0.8,1.142857142857143,L1,2.0,64,7,1007,200,251.2943099387254,0,9726,0.3504982007910014,1.3231181349187922,1.604491219985511,1.023995285331252,2.634005492404881,2.0247757583578827,1.157469059766481,2.1919388057570335,0.6073654678270014,0.6338635206273743,0.998240211174659,0.4743722050223598,0.4752084715803543,0.3786329340814239,0.37793232933253396,0.36892365465514804,0.37442119137027813,0,0.3786329340814239,False,7193.0,2487,6240.0,2515,7307.0,2484,7962.0,2496
e2_B_p0.7_c064_l0.80_L1_g2.0_r06,B,0.7,0.8,1.142857142857143,L1,2.0,64,6,1006,200,247.02767180030438,0,9704,0.35692578934530167,1.3107006680859528,1.6888084611569143,1.0238072381541667,2.6607317691231764,2.0270554702471575,1.125,2.1651259204539195,0.7036487952133216,0.65754332961374,0.9976908644826094,0.4609009009009009,0.46196764680201685,0.36207566405252417,0.36426947573405705,0.3611460658544047,0.37485083971209954,3,0.37485083971209954,False,7181.0,2452,7003.0,2494,8051.0,2485,6242.0,2550
e2_B_p0.7_c064_l0.80_L1_g2.0_r08,B,0.7,0.8,1.142857142857143,L1,2.0,64,8,1008,200,228.95376495307772,0,9716,0.34943674189830043,1.3287064057791527,1.7572846796217179,1.0286751459255414,2.6475820915703427,2.026998337958996,1.181662394308006,2.171258004374037,0.7271338199826006,0.6411459631869956,0.9972042377869335,0.45273972602739726,0.4540090273103426,0.37723053823059943,0.3797819983553227,0.36534195959918303,0.3756977023497216,1,0.3797819983553227,False,8083.0,2498,8133.0,2542,7993.0,2441,7362.0,2498
e2_A_p0.7_c064_l0.80_L2_g2.0_r01,A,0.7,0.8,1.142857142857143,L2,2.0,64,1,1001,200,231.55811580089517,0,9716,0.3452894422726003,2.585587874832583,9.655400738329519,2.8427654927498285,2.644381805578317,2.0128957698391825,6.79945486231481,2.1181640625,8.670059750469045,0.615963159321338,0.42520507084265474,0.49850547990700766,0.8529596724232068,0.818694107851463,0.21766262388970972,0.22221374295643603,0.21207256910870909,0,0.818694107851463,False,3179.0,7096,4041.0,965,4031.0,987,2104.0,945
e2_A_p0.7_c064_l0.80_L2_g2.0_r02,A,0.7,0.8,1.142857142857143,L2,2.0,64,2,1002,200,233.26204095108926,0,9726,0.35333281816610207,3.022336294177996,12.722018697897484,3.4426305704514846,2.430274169002686,2.0103312953863304,9.185722019426734,2.1171875,11.733146626045272,0.4554248653880268,0.3731082654249127,0.4954449894884373,0.7530770788703683,0.8382252696982516,0.21128338725672016,0.20732896995492042,0.2199230353202118,0,0.8382252696982516,False,3953.0,7212,2088.0,924,1994.0,907,4070.0,950
e2_B_p0.7_c064_l0.80_L1_g2.0_r09,B,0.7,0.8,1.142857142857143,L1,2.0,64,9,1009,200,228.23661902771556,0,9717,0.35218356622420566,1.32046480295525,1.6958274953690082,1.025776968553969,2.6152137980664065,2.021424286661495,1.1649908859055813,2.125,0.6721008043022277,0.5958729741050774,0.9961993860546704,0.48261474269819193,0.4844559728244066,0.3686905693046193,0.37292972862236573,0.367250124152144,0.37623959451201106,3,0.37623959451201106,False,7175.0,2489,7243.0,2521,7948.0,2474,8159.0,2496
e2_B_p0.7_c064_l0.80_L1_g2.0_r10,B,0.7,0.8,1.142857142857143,L1,2.0,64,10,1010,200,281.00007620004544,0,9696,0.35566306007708176,1.3102278228117272,1.5992611295809,1.0213389745355834,2.6171226522205777,2.022077192786919,1.125,2.125,0.5879420764942186,0.6424121187056516,0.998260113092649,0.48017148981779206,0.48100839001791024,0.36959846298171084,0.37782572307280343,0.37434290622907607,0.37075841537400533,1,0.37782572307280343,False,7939.0,2482,6430.0,2530,7307.0,2500,8166.0,2468
e2_A_p0.7_c064_l0.80_L2_g2.0_r03,A,0.7,0.8,1.142857142857143,L2,2.0,64,3,1003,200,254.8151363139487,0,9718,0.3519478965211716,2.9978434341090017,18.92289539099004,3.413955817501358,2.4926063177016275,2.011326562625563,8.40462808622395,2.1201171875,17.879784318185145,0.5124579751147923,0.3787856620336503,0.5043357613596947,0.7510585031932696,0.8404079847321015,0.21070626546484889,0.21040765167290276,0.21467022615394976,0,0.8404079847321015,False,3261.0,7210,2142.0,922,2082.0,925,1973.0,938
e2_A_p0.7_c064_l0.80_L2_g2.0_r04,A,0.7,0.8,1.142857142857143,L2,2.0,64,4,1004,200,238.18472554822745,0,9728,0.34719847142044885,2.6123659685774836,9.046079028977909,2.8764058547034947,2.464709903837507,2.011855194241079,6.672023621147305,2.1171875,8.033519070606191,0.46761467398874046,0.4214888264022495,0.4880511612251767,0.863616071200747,0.827574158173192,0.21829929297800035,0.21920234161322685,0.21522551822685052,0,0.827574158173192,False,4032.0,7126,2102.0,954,2155.0,966,3987.0,947
e2_A_p0.7_c064_l0.80_L2_g2.0_r05,A,0.7,0.8,1.142857142857143,L2,2.0,64,5,1005,200,291.86286248873535,0,9686,0.34852981032065355,2.6796137190911633,10.22983942878272,2.968818237932741,2.5521682682640705,2.0150439888692326,7.244259786004658,2.1181640625,9.207644229187418,0.5596458235194571,0.40909764409542154,0.48723186925434114,0.8396364645061167,0.8223561557918562,0.21557866817843316,0.2196208350622458,0.21270280202917743,0,0.8223561557918562,False,3105.0,7121,4092.0,953,4090.0,971,3896.0,947
e2_A_p0.7_c064_l0.80_L2_g2.0_r06,A,0.7,0.8,1.142857142857143,L2,2.0,64,6,1006,200,249.3902842760003,0,9702,0.3568980450439599,2.8993492541965282,13.514254767430863,3.253923507511273,2.4565742491879137,2.0142552532195053,7.980726800869408,2.1181640625,12.540613344755732,0.46785379133664357,0.37823011404648477,0.47783783783783784,0.7915449219298607,0.8415819966971402,0.21271047102846705,0.20601343199391942,0.20136982692496713,0,0.8415819966971402,False,3956.0,7261,3896.0,937,2143.0,907,1975.0,888
e2_A_p0.7_c064_l0.80_L2_g2.0_r07,A,0.7,0.8,1.142857142857143,L2,2.0,64,7,1007,200,251.33500345724246,0,9726,0.3504982007910014,3.220196717931448,19.843110675506857,3.7351469720063184,2.636797091934259,2.012269032160363,9.953925889466605,2.1181640625,18.84592317550686,0.6710495907750739,0.36017011291978296,0.49742002063983487,0.724076430330435,0.843455454486647,0.22300227046395812,0.21475123027377946,0.21881461834383456,0,0.843455454486647,False,3115.0,7166,2099.0,960,4025.0,929,4074.0,939
e2_A_p0.7_c064_l0.80_L2_g2.0_r08,A,0.7,0.8,1.142857142857143,L2,2.0,64,8,1008,200,232.92952669406677,0,9711,0.34940895696648067,2.9451152399052596,12.262766919840885,3.3433615138935027,2.639458036521219,2.0184661501731083,8.664198695511278,2.119140625,11.263312993527679,0.6619237781623223,0.37794464075382805,0.4686536485097636,0.8064476654681463,0.8423966940069528,0.2137571173028403,0.2196589535550004,0.22236045345029284,0,0.8423966940069528,False,3158.0,7149,3876.0,927,3972.0,952,3921.0,964
e2_A_p0.7_c064_l0.80_L2_g2.0_r09,A,0.7,0.8,1.142857142857143,L2,2.0,64,9,1009,200,234.94363215119338,0,9702,0.3522081133084978,3.009451076489592,12.353278624134882,3.429414313895362,2.499126966613835,2.0102282012827595,9.036668995654736,2.1181640625,11.318501313274528,0.48380387079232656,0.3719806763285024,0.4998258446534309,0.744220572640509,0.843529008107701,0.20577133810864057,0.21209981872454906,0.22402268955356625,0,0.843529008107701,False,3204.0,7193,4090.0,889,4078.0,930,3903.0,980
e2_A_p0.7_c064_l0.80_L2_g2.0_r10,A,0.7,0.8,1.142857142857143,L2,2.0,64,10,1010,200,281.6917269575097,0,9696,0.35566306007708176,2.9970841020585546,13.01558936376783,3.39680825861639,2.533417238118291,2.0121260785575217,8.422498212709614,2.119140625,12.039237479132789,0.5419444724980985,0.36059156154849936,0.49732047159699894,0.7250688080274782,0.8540386055308428,0.21195453304455147,0.21561178279311616,0.2106755452259129,0,0.8540386055308428,False,3974.0,7234,2105.0,921,2054.0,928,1959.0,911
