run_id,policy,p_hot,load_frac,lam,budget_level,gamma,c,rep,trace_seed,warm_hot_count,t_warm,gate_waits,n_steady,hit_rate,agg_mean_ttft,hot_p99_ttft,hot_mean_ttft,cold_p99_ttft,cold_mean_ttft,hot_p95_ttft,cold_p95_ttft,hot_p99_wait,cold_p99_wait,hot_attainment,cold_attainment,fi,node_util_0,node_util_1,node_util_2,node_util_3,hot_node_id,hot_node_util,overload_any,cache_tokens_0,evictions_0,cache_tokens_1,evictions_1,cache_tokens_2,evictions_2,cache_tokens_3,evictions_3,sanity_flag,ts_utc
e1_A_p0.9_l0.50_L1_g1.0_r08,A,0.9,0.5,1.1111111111111112,L1,1.0,32,8,1008,200,195.83296525125817,0,9773,0.4508568805658674,0.807474183662021,2.2003704742479924,0.7866113925266646,1.0615234375,1.0005589872442278,1.6580784719878008,1.0556640625,1.6824579143210372,0.0,0.9810657596371882,1.0,0.9810657596371882,0.5217319093880379,0.0331147488341093,0.0315672376060034,0.0290156117688567,0,0.5217319093880379,False,8134.0,9153,6232.0,300,8140.0,275,8062.0,254,False,2026-08-27T15:05:08.548588+00:00
e1_A_p0.9_l0.50_L1_g1.0_r09,A,0.9,0.5,1.1111111111111112,L1,1.0,32,9,1009,200,187.1529771408376,0,9779,0.452606271420533,0.8063856467701861,2.475177770992945,0.7860616481037409,1.0615234375,0.9995400401114392,1.6597842646845038,1.056640625,1.9913197145277657,0.0,0.97626582278481,1.0,0.97626582278481,0.5183725820214234,0.0296134745027417,0.0326034258487555,0.0300406661348085,0,0.5183725820214234,False,8175.0,9167,6323.0,262,8167.0,284,7937.0,269,False,2026-08-27T15:05:09.700543+00:00
e1_A_p0.9_l0.50_L1_g1.0_r10,A,0.9,0.5,1.1111111111111112,L1,1.0,32,10,1010,200,221.8381908768005,0,9769,0.4518935286412873,0.7782793299705494,2.139777772648628,0.7547953801337691,1.0615234375,0.9988535779587766,1.527488870185517,1.05615234375,1.633153302622156,0.0,0.9861819005549892,1.0,0.9861819005549892,0.5209162521606372,0.0298982941824665,0.03440171535454,0.0317703872941407,0,0.5209162521606372,False,8186.0,9130,8117.0,267,8131.0,301,8182.0,283,False,2026-08-27T15:05:10.784936+00:00
e1_A_p0.9_l0.50_L1_g2.0_r01,A,0.9,0.5,0.5555555555555556,L1,2.0,32,1,1001,200,354.64322669989747,0,9780,0.448519993754879,1.5544115047897886,4.21411996173418,1.50339585604758,2.121953125,1.9959260087611057,3.083247603007929,2.1103515625,3.218838444842004,0.0,0.8117942283563363,0.5370187561697927,0.6615207861937012,0.5035260624771375,0.0340432465776686,0.0325017325008862,0.0320580814875286,0,0.5035260624771375,False,7405.0,9091,8095.0,309,6260.0,292,6207.0,292,False,2026-08-27T15:05:11.963385+00:00
e1_A_p0.9_l0.50_L1_g2.0_r02,A,0.9,0.5,0.5555555555555556,L1,2.0,32,2,1002,200,383.5703773377218,0,9782,0.4513177271415749,1.583700194010344,4.503125063359287,1.538705834571773,2.1220703125,2.000547202911857,3.21120575170462,2.11328125,3.485940700052159,0.0,0.8022426095820592,0.4984260230849947,0.6212908877336465,0.5147091683930173,0.0323078022157885,0.0312851568056255,0.0308912518178185,0,0.5147091683930173,False,7848.0,9146,6319.0,289,6376.0,275,6416.0,274,False,2026-08-27T15:05:13.129346+00:00
e1_A_p0.9_l0.50_L1_g2.0_r03,A,0.9,0.5,0.5555555555555556,L1,2.0,32,3,1003,200,430.8211166263297,0,9775,0.4520446251283541,1.5900861474955152,4.455642669822916,1.5469073274228382,2.1240234375,1.993545386904762,3.214771113278288,2.11015625,3.4724158346538307,0.0,0.7911664779161948,0.5365079365079365,0.6781226852798568,0.5142220012162553,0.0285013076112908,0.0325402333533528,0.0317750016868167,0,0.5142220012162553,False,7397.0,9153,6079.0,258,6280.0,290,8109.0,283,False,2026-08-27T15:05:14.220364+00:00
e1_A_p0.9_l0.50_L1_g2.0_r04,A,0.9,0.5,0.5555555555555556,L1,2.0,32,4,1004,200,387.96005054346415,0,9778,0.4468577865612727,1.5545127378291383,4.396586563104811,1.5018119266094627,2.1220703125,1.9987343297974929,3.068895923908713,2.111328125,3.3915034495621543,0.0,0.8171833886283034,0.5120540019286403,0.6266084321515112,0.5069337479080984,0.0333400181731843,0.037929236444755,0.0311763904891282,0,0.5069337479080984,False,8154.0,9066,8139.0,295,6242.0,339,8173.0,282,False,2026-08-27T15:05:15.397102+00:00
e1_A_p0.9_l0.50_L1_g2.0_r05,A,0.9,0.5,0.5555555555555556,L1,2.0,32,5,1005,200,446.4337071368247,0,9768,0.4492371014540876,1.5671230494372377,4.64959884520187,1.5179317421025231,2.12212890625,2.0008470084799,3.077666759304702,2.1103515625,3.6771530387654647,0.0,0.8090732930582469,0.5065326633165829,0.6260652374297522,0.5065741164920635,0.0330112244076434,0.0310361554461282,0.0335955429328874,0,0.5065741164920635,False,7142.0,9096,8172.0,300,8138.0,284,6267.0,303,False,2026-08-27T15:05:16.515711+00:00
e1_A_p0.9_l0.50_L1_g2.0_r06,A,0.9,0.5,0.5555555555555556,L1,2.0,32,6,1006,200,373.3621383042636,0,9774,0.4506852937849199,1.584224330831666,4.509025795066343,1.5388681866898777,2.123046875,1.9996903829911643,3.16449608755056,2.1103515625,3.487597229767905,0.0,0.7952791647753064,0.5062370062370062,0.6365525826142264,0.5110036111585357,0.0318166058674283,0.0341799801657318,0.0296727724655479,0,0.5110036111585357,False,8192.0,9123,6162.0,285,8067.0,307,6209.0,268,False,2026-08-27T15:05:17.691896+00:00
e1_A_p0.9_l0.50_L1_g2.0_r07,A,0.9,0.5,0.5555555555555556,L1,2.0,32,7,1007,200,401.18430757489193,0,9783,0.4504935072400906,1.589102219045036,4.412017094423232,1.5441964868043996,2.1220703125,1.9985013249741468,3.178375958720835,2.11328125,3.394681921174925,0.0,0.7952586206896551,0.5098241985522234,0.641079751025018,0.5207513004591561,0.0308985556647635,0.0345910447007432,0.0302509214722351,0,0.5207513004591561,False,8024.0,9142,8088.0,270,8176.0,303,6118.0,267,False,2026-08-27T15:05:18.838018+00:00
e1_A_p0.9_l0.50_L1_g2.0_r08,A,0.9,0.5,0.5555555555555556,L1,2.0,32,8,1008,200,391.6659305025164,0,9773,0.4508568805658674,1.613679344725059,4.4099664566092125,1.5718166447064064,2.123046875,2.0011179744884555,3.2861386161474444,2.111328125,3.3789849936063723,0.0,0.777891156462585,0.4805876180482686,0.6178083065421556,0.522498392862861,0.0298894991461511,0.0327082921906949,0.0303333233973002,0,0.522498392862861,False,8134.0,9160,6229.0,263,8161.0,287,6199.0,273,False,2026-08-27T15:05:20.060274+00:00
e1_A_p0.9_l0.50_L1_g2.0_r09,A,0.9,0.5,0.5555555555555556,L1,2.0,32,9,1009,200,374.3059542816752,0,9779,0.452606271420533,1.605358949838933,4.933537484384918,1.5639310144425207,2.123046875,1.9990800802228783,3.287456689258124,2.11328125,3.955284796999439,0.0,0.7914783001808319,0.4962406015037593,0.6269794148372502,0.5164749617961731,0.0335169895868331,0.0301537331608277,0.0304844639638953,0,0.5164749617961731,False,8175.0,9148,8053.0,301,6332.0,268,8114.0,265,False,2026-08-27T15:05:21.191060+00:00
e1_A_p0.9_l0.50_L1_g2.0_r10,A,0.9,0.5,0.5555555555555556,L1,2.0,32,10,1010,200,443.676381753601,0,9769,0.4518935286412873,1.5593583427237447,4.235496792465888,1.512688517782961,2.123046875,1.9977071559175528,3.0455109132487457,2.1123046875,3.226046999138915,0.0,0.8049609242269793,0.5095744680851064,0.6330424903226965,0.5212161989156138,0.0326582994570154,0.0322269747855372,0.030885175833618,0,0.5212161989156138,False,8186.0,9135,6093.0,290,6252.0,284,6256.0,275,False,2026-08-27T15:05:22.277472+00:00
e1_A_p0.9_l0.50_L2_g0.5_r01,A,0.9,0.5,2.2222222222222223,L2,0.5,32,1,1001,200,88.66080667497437,0,9780,0.448519993754879,0.3860743564218546,1.0361873303855238,0.373028281520131,0.53048828125,0.4989815021902764,0.7565804684128117,0.527587890625,0.7935257309651116,0.0,1.0,1.0,1.0,0.5019710746759853,0.0321017210806291,0.0356884046880645,0.0323679225985419,0,0.5019710746759853,False,3116.0,9081,3965.0,288,2072.0,330,4064.0,294,False,2026-08-27T15:05:23.477683+00:00
e1_A_p0.9_l0.50_L2_g0.5_r02,A,0.9,0.5,2.2222222222222223,L2,0.5,32,2,1002,200,95.8595579880474,0,9782,0.4513177271415749,0.3963782575819446,1.1484735123505274,0.3851785869943178,0.530517578125,0.5001368007279643,0.8135352086377228,0.5283203125,0.8982357468947924,0.0,0.999886736889795,1.0,0.999886736889795,0.5143529744932599,0.0314561839246719,0.0307282937590782,0.0326513581827137,0,0.5143529744932599,False,3964.0,9145,2116.0,284,2087.0,275,2133.0,290,False,2026-08-27T15:05:24.680345+00:00
e1_A_p0.9_l0.50_L2_g0.5_r03,A,0.9,0.5,2.2222222222222223,L2,0.5,32,3,1003,200,107.70527915658242,0,9775,0.4520446251283541,0.3969683646624133,1.1123043668297938,0.3861144583147045,0.531005859375,0.4983863467261905,0.7928982030179993,0.5275390625,0.8645803854262922,0.0,1.0,1.0,1.0,0.5142179031453823,0.0293228600626632,0.0313865156439197,0.0321112650157505,0,0.5142179031453823,False,3232.0,9156,4080.0,265,1973.0,284,2071.0,289,False,2026-08-27T15:05:25.892334+00:00
e1_A_p0.9_l0.50_L2_g0.5_r04,A,0.9,0.5,2.2222222222222223,L2,0.5,32,4,1004,200,96.99001263586604,0,9778,0.4468577865612727,0.3898913780036299,1.1037642113783934,0.3768660358219304,0.530517578125,0.4996835824493731,0.7719672389162042,0.52783203125,0.8545868974016475,0.0,0.9996567898409792,1.0,0.9996567898409792,0.5068135738698752,0.0343192853359138,0.0348810508399924,0.0333654829693844,0,0.5068135738698752,False,4032.0,9066,2125.0,310,3883.0,316,2010.0,301,False,2026-08-27T15:05:27.058616+00:00
e1_A_p0.9_l0.50_L2_g0.5_r05,A,0.9,0.5,2.2222222222222223,L2,0.5,32,5,1005,200,111.60842678420616,0,9768,0.4492371014540876,0.3912408286635992,1.1933866010304337,0.3788817646217556,0.5305322265625,0.5002117521199749,0.7712851654399855,0.527587890625,0.9346444382386156,0.0,0.9998860139063034,1.0,0.9998860139063034,0.5051371741539321,0.03405413805042,0.0310646222402915,0.0339611048340791,0,0.5051371741539321,False,3105.0,9089,2074.0,313,4052.0,282,4080.0,309,False,2026-08-27T15:05:28.235070+00:00
e1_A_p0.9_l0.50_L2_g0.5_r06,A,0.9,0.5,2.2222222222222223,L2,0.5,32,6,1006,200,93.3405345760659,0,9774,0.4506852937849199,0.3948647180710271,1.120860417890384,0.3833956215747666,0.53076171875,0.4999225957477911,0.7846228274067902,0.527587890625,0.8570579719115692,0.0,1.0,1.0,1.0,0.5119448238006631,0.030570794021771,0.0308361737335026,0.0333211781013068,0,0.5119448238006631,False,3956.0,9134,3999.0,277,3922.0,282,3924.0,298,False,2026-08-27T15:05:29.474236+00:00
e1_A_p0.9_l0.50_L2_g0.5_r07,A,0.9,0.5,2.2222222222222223,L2,0.5,32,7,1007,200,100.29607689372298,0,9783,0.4504935072400906,0.394487964644485,1.089780904274597,0.3829557693743757,0.530517578125,0.4996253312435367,0.7827804332150663,0.5283203125,0.8393398297999979,0.0,1.0,1.0,1.0,0.5189434896266063,0.0325450177989327,0.0302572477744269,0.0347460670969319,0,0.5189434896266063,False,3995.0,9131,3944.0,286,2128.0,268,2053.0,308,False,2026-08-27T15:05:30.670083+00:00
e1_A_p0.9_l0.50_L2_g0.5_r08,A,0.9,0.5,2.2222222222222223,L2,0.5,32,8,1008,200,97.91648262562909,0,9773,0.4508568805658674,0.4018498865210558,1.1014696032032127,0.3912145786336058,0.53076171875,0.5002794936221139,0.8197562428924798,0.52783203125,0.8447462484015931,0.0,1.0,1.0,1.0,0.5207292492068432,0.0289391983674111,0.0335517484622891,0.032209311560464,0,0.5207292492068432,False,3158.0,9149,2097.0,258,3921.0,298,4035.0,288,False,2026-08-27T15:05:31.854639+00:00
e1_A_p0.9_l0.50_L2_g0.5_r09,A,0.9,0.5,2.2222222222222223,L2,0.5,32,9,1009,200,93.5764885704188,0,9779,0.452606271420533,0.4018871444070294,1.2333843710962296,0.3915877595484251,0.53076171875,0.4997700200557196,0.8265230078241301,0.5283203125,0.9888211992498596,0.0,1.0,1.0,1.0,0.5160611442825118,0.0283005818792754,0.0317530548201437,0.0345153675257983,0,0.5160611442825118,False,3204.0,9150,2045.0,254,4093.0,282,3934.0,307,False,2026-08-27T15:05:33.067465+00:00
e1_A_p0.9_l0.50_L2_g0.5_r10,A,0.9,0.5,2.2222222222222223,L2,0.5,32,10,1010,200,110.91909543840023,0,9769,0.4518935286412873,0.3905403577881372,1.0611661846545832,0.3789475108836433,0.53076171875,0.4994267889793883,0.7630068689471955,0.528076171875,0.8065117497847287,0.0,1.0,1.0,1.0,0.5220194328068247,0.0340965359887563,0.0310104771698275,0.0298602030263759,0,0.5220194328068247,False,3974.0,9147,2172.0,306,3868.0,274,2072.0,266,False,2026-08-27T15:05:34.142850+00:00
e1_A_p0.9_l0.50_L2_g1.0_r01,A,0.9,0.5,1.1111111111111112,L2,1.0,32,1,1001,200,177.32161334994873,0,9780,0.448519993754879,0.7751153335768376,2.06827191786756,0.7493659677134678,1.0609765625,0.9979630043805529,1.5241690683576052,1.05517578125,1.565262636756361,0.0,0.9873388844530626,1.0,0.9873388844530626,0.5034931145843466,0.033264661687265,0.0332796627973933,0.032091683974216,0,0.5034931145843466,False,3116.0,9093,3913.0,303,2072.0,303,2105.0,295,False,2026-08-27T15:05:35.324863+00:00
e1_A_p0.9_l0.50_L2_g1.0_r02,A,0.9,0.5,1.1111111111111112,L2,1.0,32,2,1002,200,191.71911597609483,0,9782,0.4513177271415749,0.7927683828173524,2.286161690599458,0.7703703226335759,1.06103515625,1.0002736014559286,1.625082212023517,1.056640625,1.7707661905748668,0.0,0.9805187450447388,1.0,0.9805187450447388,0.5142957209684706,0.0308654140110906,0.0323981789946811,0.0316294963854815,0,0.5142957209684706,False,3964.0,9148,2133.0,275,2106.0,290,2116.0,281,False,2026-08-27T15:05:36.550161+00:00
e1_A_p0.9_l0.50_L2_g1.0_r03,A,0.9,0.5,1.1111111111111112,L2,1.0,32,3,1003,200,215.41055831316484,0,9775,0.4520446251283541,0.7971417393796126,2.310384773375715,0.7757769317240333,1.06201171875,0.996772693452381,1.627072304353464,1.055078125,1.841133734334399,0.0,0.979048697621744,1.0,0.979048697621744,0.5139778337232926,0.0321203472268745,0.0302430431116691,0.0306973198058793,0,0.5139778337232926,False,3232.0,9156,4009.0,288,2027.0,273,3985.0,276,False,2026-08-27T15:05:37.725566+00:00
e1_A_p0.9_l0.50_L2_g1.0_r04,A,0.9,0.5,1.1111111111111112,L2,1.0,32,4,1004,200,193.98002527173207,0,9778,0.4468577865612727,0.7792365861104076,2.198293281552405,0.75312110616492,1.06103515625,0.9993671648987464,1.5461776146380544,1.0556640625,1.6928499781910435,0.0,0.9838691225260268,1.0,0.9838691225260268,0.507760281293187,0.0321164979652605,0.0354682811402712,0.0340343326164473,0,0.507760281293187,False,4032.0,9072,2026.0,289,4061.0,321,4028.0,310,False,2026-08-27T15:05:38.868915+00:00
e1_A_p0.9_l0.50_L2_g1.0_r05,A,0.9,0.5,1.1111111111111112,L2,1.0,32,5,1005,200,223.21685356841235,0,9768,0.4492371014540876,0.7830907209126132,2.3462550568721827,0.7584416704839457,1.061064453125,1.00042350423995,1.5420091730855343,1.05517578125,1.8393537506771471,0.0,0.9797104753220108,1.0,0.9797104753220108,0.5067772783525277,0.0343957308012275,0.0312452498116975,0.03179878031327,0,0.5067772783525277,False,3105.0,9103,4081.0,310,2080.0,292,4048.0,288,False,2026-08-27T15:05:40.014652+00:00
e1_A_p0.9_l0.50_L2_g1.0_r06,A,0.9,0.5,1.1111111111111112,L2,1.0,32,6,1006,200,186.6810691521318,0,9774,0.4506852937849199,0.7877979902940648,2.2268012223515656,0.7646489426821879,1.0615234375,0.9998451914955822,1.5623735442437234,1.05517578125,1.702723867817528,0.0,0.9821833862914208,1.0,0.9821833862914208,0.5111675497374727,0.0314404076479294,0.0294194178581933,0.0346455944136482,0,0.5111675497374727,False,3956.0,9125,2056.0,287,1993.0,265,4002.0,316,False,2026-08-27T15:05:41.247316+00:00
e1_A_p0.9_l0.50_L2_g1.0_r07,A,0.9,0.5,1.1111111111111112,L2,1.0,32,7,1007,200,200.592153787446,0,9783,0.4504935072400906,0.7898902731114859,2.2136632458139527,0.7669261741407288,1.06103515625,0.9992506624870734,1.5617582271137849,1.056640625,1.7023042260202146,0.0,0.9838929219600726,1.0,0.9838929219600726,0.521115482722503,0.0341921517528036,0.0342243431135145,0.0269598447080767,0,0.521115482722503,False,3995.0,9150,4056.0,304,3876.0,297,2128.0,241,False,2026-08-27T15:05:42.380409+00:00
e1_A_p0.9_l0.50_L2_g1.0_r08,A,0.9,0.5,1.1111111111111112,L2,1.0,32,8,1008,200,195.83296525125817,0,9773,0.4508568805658674,0.8055386999771134,2.2064461147516723,0.7844667800490452,1.0615234375,1.0005589872442278,1.6439501490346389,1.0556640625,1.695354106387098,0.0,0.9812925170068028,1.0,0.9812925170068028,0.520203249782397,0.0316137233575417,0.0317812063179577,0.031831328139111,0,0.520203249782397,False,3158.0,9146,3852.0,280,4096.0,284,2004.0,283,False,2026-08-27T15:05:43.614895+00:00
e1_A_p0.9_l0.50_L2_g1.0_r09,A,0.9,0.5,1.1111111111111112,L2,1.0,32,9,1009,200,187.1529771408376,0,9779,0.452606271420533,0.8039579777269009,2.466768742192459,0.7833785360361227,1.0615234375,0.9995400401114392,1.6435460737356604,1.056640625,1.97764239849972,0.0,0.9770569620253164,1.0,0.9770569620253164,0.5169983356297723,0.03176046631076,0.0312464543600446,0.0306248922071523,0,0.5169983356297723,False,3204.0,9159,3972.0,284,3924.0,276,2166.0,274,False,2026-08-27T15:05:44.843678+00:00
e1_A_p0.9_l0.50_L2_g1.0_r10,A,0.9,0.5,1.1111111111111112,L2,1.0,32,10,1010,200,221.8381908768005,0,9769,0.4518935286412873,0.7779967553162894,2.102906443572935,0.754482720512355,1.0615234375,0.9988535779587766,1.508769200124812,1.05615234375,1.59811380322546,0.0,0.9874277947672444,1.0,0.9874277947672444,0.5226145438230293,0.0314106874996246,0.0306961266689733,0.0322652910001571,0,0.5226145438230293,False,3974.0,9149,4076.0,283,2076.0,272,2172.0,289,False,2026-08-27T15:05:46.048515+00:00
e1_A_p0.9_l0.50_L2_g2.0_r01,A,0.9,0.5,0.5555555555555556,L2,2.0,32,1,1001,200,354.64322669989747,0,9780,0.448519993754879,1.5499947318357696,4.144749321542095,1.4984687385056263,2.121953125,1.9959260087611057,3.0432432946200128,2.1103515625,3.1697515156178646,0.0,0.8112239078362039,0.5370187561697927,0.6619858598622852,0.5048108666475064,0.0329457653606834,0.0335669749684684,0.0308055160665627,0,0.5048108666475064,False,3116.0,9106,3941.0,300,2072.0,307,2139.0,281,False,2026-08-27T15:05:47.229600+00:00
e1_A_p0.9_l0.50_L2_g2.0_r02,A,0.9,0.5,0.5555555555555556,L2,2.0,32,2,1002,200,383.43823195218965,0,9782,0.4513177271415749,1.5940979192505906,4.639731904645805,1.550225887612898,2.1220703125,2.000547202911857,3.2794573326322287,2.11328125,3.630659164504684,0.0,0.798504926945294,0.4984260230849947,0.6241990578464423,0.5158747099982125,0.0311391556944735,0.0314789079761372,0.0306960366909007,0,0.5158747099982125,False,3964.0,9161,2171.0,279,2133.0,280,2116.0,274,False,2026-08-27T15:05:48.390595+00:00
e1_A_p0.9_l0.50_L2_g2.0_r03,A,0.9,0.5,0.5555555555555556,L2,2.0,32,3,1003,200,430.8211166263297,0,9775,0.4520446251283541,1.5871808832749996,4.475589724314114,1.5436911374165485,2.1240234375,1.993545386904762,3.181014782633246,2.11015625,3.5076982197648734,0.0,0.7927519818799547,0.5365079365079365,0.6767664399092971,0.5143418420996236,0.030101548907877,0.0302534544268601,0.0323416984333548,0,0.5143418420996236,False,3232.0,9154,2160.0,271,4044.0,277,2165.0,292,False,2026-08-27T15:05:49.631171+00:00
e1_A_p0.9_l0.50_L2_g2.0_r04,A,0.9,0.5,0.5555555555555556,L2,2.0,32,4,1004,200,387.96005054346415,0,9778,0.4468577865612727,1.560643524313696,4.396586563104811,1.5086700469899692,2.1220703125,1.9987343297974929,3.0923552292761087,2.111328125,3.3915034495621543,0.0,0.8136368836517561,0.5120540019286403,0.6293397118754561,0.5085080003090426,0.031436373408433,0.0361052860421939,0.0333297332554965,0,0.5085080003090426,False,4032.0,9081,3962.0,285,2125.0,324,4009.0,302,False,2026-08-27T15:05:50.832259+00:00
e1_A_p0.9_l0.50_L2_g2.0_r05,A,0.9,0.5,0.5555555555555556,L2,2.0,32,5,1005,200,446.4337071368247,0,9768,0.4492371014540876,1.567790891953502,4.749830635975746,1.5186753287546229,2.12212890625,2.0008470084799,3.1137093718443785,2.1103515625,3.7130587959262464,0.0,0.8111250427447851,0.5065326633165829,0.6244815985492386,0.5053639212195797,0.0319360769263156,0.0337005705907733,0.033216470542054,0,0.5053639212195797,False,3105.0,9092,4027.0,289,2133.0,308,3938.0,304,False,2026-08-27T15:05:52.044965+00:00
e1_A_p0.9_l0.50_L2_g2.0_r06,A,0.9,0.5,0.5555555555555556,L2,2.0,32,6,1006,200,373.3621383042636,0,9774,0.4506852937849199,1.5768780061527417,4.453602444703131,1.530719868781139,2.123046875,1.9996903829911643,3.118785828286012,2.1103515625,3.3968709046840098,0.0,0.7983431684067182,0.5062370062370062,0.6341095236617623,0.511446443901371,0.0316217771121101,0.0338587774923972,0.0297459711513653,0,0.511446443901371,False,3956.0,9132,2059.0,284,3895.0,307,4028.0,269,False,2026-08-27T15:05:53.252798+00:00
