run_id,policy,p_hot,load_frac,lam,budget_level,gamma,c,rep,trace_seed,warm_hot_count,t_warm,gate_waits,n_steady,hit_rate,agg_mean_ttft,hot_p99_ttft,hot_mean_ttft,cold_p99_ttft,cold_mean_ttft,hot_p95_ttft,cold_p95_ttft,hot_p99_wait,cold_p99_wait,hot_attainment,cold_attainment,fi,node_util_0,node_util_1,node_util_2,node_util_3,hot_node_id,hot_node_util,overload_any,cache_tokens_0,evictions_0,cache_tokens_1,evictions_1,cache_tokens_2,evictions_2,cache_tokens_3,evictions_3,cv
e2b_A_p0.7_c032_l0.50_L2_g1.0_cv4_r04,A,0.7,0.5,1.4285714285714286,L2,1.0,32,4,1004,200,191.00598091958128,533,9722,0.3473122106367578,3.8918318871222803,18.068776869249398,4.9950758471212415,4.758409857889671,1.3800647992244095,14.16043316025992,2.774268985915341,17.59487649042588,2.7322445016488275,0.28956328645447815,0.8773171553758005,0.33005542485994493,0.5164412890437194,0.14843514438088368,0.14049447675792026,0.144398578213106,0,0.5164412890437194,False,4032.0,7029,2102.0,1015,2155.0,962,2125.0,988,4
e2b_A_p0.7_c032_l0.50_L2_g1.0_cv4_r05,A,0.7,0.5,1.4285714285714286,L2,1.0,32,5,1005,200,170.5097004759693,656,9683,0.34858800697584436,4.235499562509841,19.84464257637127,5.469836169138843,5.619153632159051,1.3975767613062617,15.308455444342869,2.851397664619867,19.374853793707917,2.2381417775021313,0.2651155898043865,0.8756388415672913,0.302768193025632,0.5232167914858734,0.14323087870530452,0.14748226353016436,0.14507774437085444,0,0.5232167914858734,False,3105.0,7021,3893.0,979,2144.0,1002,3896.0,991,4
e2b_A_p0.7_c032_l0.50_L2_g1.0_cv4_r06,A,0.7,0.5,1.4285714285714286,L2,1.0,32,6,1006,200,282.8424079112414,670,9690,0.3568645949806647,4.1373719549396535,22.592012816655647,5.1987779333159185,8.888203986966241,1.4884518400742137,15.788221345552438,2.955583526658817,22.153277465093144,2.3377266872961413,0.29864122578779995,0.8827561327561327,0.3383054670550803,0.5055800346823583,0.12805458421900584,0.12763011773193925,0.12845085504800094,0,0.5055800346823583,False,3956.0,7212,3905.0,928,2143.0,925,4090.0,927,4
e2b_A_p0.7_c032_l0.50_L2_g1.0_cv4_r07,A,0.7,0.5,1.4285714285714286,L2,1.0,32,7,1007,200,181.47328873032177,582,9727,0.3505147291692912,4.121280750294412,25.34106844206208,5.217700349472767,9.11821525324449,1.5490132351941748,15.263079121320425,3.072144082601739,24.838718522243866,2.26202096168272,0.2715542521994135,0.8720330237358102,0.31140363358725637,0.5424513594099316,0.14647372703392922,0.14455382701261085,0.14943986470731432,0,0.5424513594099316,False,3932.0,7094,1946.0,965,2008.0,950,4088.0,984,4
e2b_A_p0.7_c032_l0.50_L2_g1.0_cv4_r08,A,0.7,0.5,1.4285714285714286,L2,1.0,32,8,1008,200,199.22140297147547,629,9715,0.349420449810131,4.212575762548889,28.884583958881766,5.273582332302319,16.093666528965745,1.7435553373863688,15.965686608062954,3.4398213036967924,28.388333958881734,2.615902236575647,0.2838852097130243,0.8551369863013699,0.33197629650061306,0.5145413709654757,0.14233314339443323,0.14106673211903667,0.13803573854191847,0,0.5145413709654757,False,3158.0,7071,3941.0,986,3929.0,979,3934.0,956,4
e2b_A_p0.7_c032_l0.50_L2_g1.0_cv4_r09,A,0.7,0.5,1.4285714285714286,L2,1.0,32,9,1009,200,212.30647599808623,714,9715,0.35220447104411357,4.217141742090889,29.106555432421825,5.267054185549746,14.900989087525495,1.7192630940009466,16.473507897417075,3.8991373791193804,28.597514304445,2.9317143859790393,0.30716374269005847,0.8525217391304348,0.36030018777393635,0.48074248735046615,0.12899831526116765,0.12635432749668757,0.12957495320258489,0,0.48074248735046615,False,3204.0,7115,4090.0,963,3864.0,945,4078.0,969,4
e2b_A_p0.7_c032_l0.50_L2_g1.0_cv4_r10,A,0.7,0.5,1.4285714285714286,L2,1.0,32,10,1010,200,229.49981316226672,422,9692,0.35559800841030015,3.951568320024797,22.263354765840262,4.9766004819859315,9.793231031843952,1.4272572473566676,13.689236748161736,2.576653958631503,21.778120390840265,1.9053010899985745,0.2956622660670245,0.9006788138620936,0.3282660383663632,0.5121519943308047,0.12995822959470552,0.13567376852970392,0.13176147932100446,0,0.5121519943308047,False,3974.0,7168,2054.0,930,1959.0,959,2105.0,937,4
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv2_r01,A,0.7,0.65,1.8571428571428572,L1,1.0,32,1,1001,200,161.87406122974994,0,9713,0.3452900110375137,1.7677860166395918,7.454201988069598,2.0895531705272288,1.8806853449919068,1.051239427766226,5.367675660122946,1.4568399218050438,6.968671453393065,0.8914358932218633,0.599134715798896,0.9956810631229236,0.601733565083309,0.6731244984937363,0.18263420047175036,0.18536283954209065,0.17996766333920244,0,0.6731244984937363,False,7319.0,7056,8126.0,971,6090.0,993,8137.0,963,2
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv2_r02,A,0.7,0.65,1.8571428571428572,L1,1.0,32,2,1002,200,141.92681774287945,4,9721,0.3533089532777561,1.9361073128182762,8.736785755874985,2.304511938088832,1.9453113649690204,1.0492503319706843,6.1029545652044135,1.4292408689716698,8.27115430229533,0.9410436234328337,0.5614443797320908,0.9929898352611286,0.5654079828364473,0.6864888718899275,0.1745933111364821,0.17386531306251943,0.18105824747557467,0,0.6864888718899275,False,7841.0,7186,6275.0,920,6273.0,923,6099.0,955,2
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv2_r03,A,0.7,0.65,1.8571428571428572,L1,1.0,32,3,1003,200,163.22835531740986,12,9723,0.35197616479582966,2.0359011862268392,9.0016560347454,2.45320387506302,1.9006317900169103,1.0463266061468663,6.585572858575415,1.4432809276102374,8.49337505908325,0.8929299512190986,0.5443778330165229,0.9958391123439667,0.5466523922073997,0.6868926620890333,0.18162306512105533,0.17742376886977562,0.17460123675101016,0,0.6868926620890333,False,7368.0,7166,6265.0,963,8091.0,933,6128.0,922,2
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv2_r04,A,0.7,0.65,1.8571428571428572,L1,1.0,32,4,1004,200,164.31411790663495,0,9719,0.3473658970780585,1.8195028895267613,7.806820440541317,2.1549321958367647,1.9474566355958634,1.0554254747484264,5.3782833679199555,1.5100615272827305,7.289553098038777,0.9469233158007229,0.5786200769914125,0.9922428330522766,0.5831436194016105,0.6547396186366421,0.17638035655438933,0.17643694935935716,0.17354901806217485,0,0.6547396186366421,False,8085.0,7093,6300.0,967,6405.0,969,8141.0,954,2
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv2_r05,A,0.7,0.65,1.8571428571428572,L1,1.0,32,5,1005,200,177.55329149747226,0,9684,0.3485516619447088,1.8421123554444094,8.283411133244098,2.1879326391367373,1.9024833125496292,1.0472910767128598,5.523638067306521,1.4316887966097909,7.756093529599252,0.9297495214473999,0.5717249555423829,0.9948910081743869,0.5746608933490025,0.6584979768962017,0.17138200102262502,0.17739648751185894,0.17417834414767508,0,0.6584979768962017,False,7306.0,7100,8179.0,944,8126.0,977,7808.0,961,2
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv2_r06,A,0.7,0.65,1.8571428571428572,L1,1.0,32,6,1006,200,153.83742527786708,42,9703,0.35691300501077794,2.14185607840087,12.272897677731356,2.5843696964718292,1.9175073917497132,1.03708694470876,7.37866530298407,1.2832760757809842,11.716427951168857,0.8073639407927651,0.5350750577367206,0.9953153153153154,0.5375935138375814,0.6948957677720352,0.17212917783469306,0.16972969626843318,0.173417937292158,0,0.6948957677720352,False,7189.0,7249,6321.0,910,7989.0,900,8031.0,924,2
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv2_r07,A,0.7,0.65,1.8571428571428572,L1,1.0,32,7,1007,200,162.04181238609158,0,9725,0.35053215943367516,1.9426919599925396,8.964658230101541,2.3267792727586527,1.8859686784687413,1.0414216964852703,6.293000997976968,1.3499436125354123,8.469094869795912,0.900964025397695,0.5569731632204136,0.9958706125258087,0.5592826580229862,0.6895726500175886,0.17906292385168351,0.17853610893747007,0.18407356555923307,0,0.6895726500175886,False,7139.0,7141,6141.0,943,8174.0,934,8083.0,965,2
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv2_r08,A,0.7,0.65,1.8571428571428572,L1,1.0,32,8,1008,200,126.37017655326204,0,9715,0.349420449810131,1.8710586398121694,8.429982886316868,2.2271814284793767,1.8270333644743226,1.042341397006118,5.846128881830727,1.3551093843173698,7.919550342040802,0.8183277963858764,0.5766004415011038,0.9972602739726028,0.5781845086480848,0.6588043890027584,0.17237069354241616,0.17219650365379416,0.1776919166287459,0,0.6588043890027584,False,8134.0,7118,7936.0,949,7994.0,941,7859.0,973,2
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv2_r09,A,0.7,0.65,1.8571428571428572,L1,1.0,32,9,1009,200,175.14849245463168,0,9710,0.352176374755705,1.920308029509581,8.995901329512764,2.288441028239561,1.8979120782677046,1.0446792266848963,6.373794807145835,1.4111521676469918,8.4993645509527,0.9029510632745587,0.5713867758923347,0.9961725817675713,0.5735821145353021,0.654966041850528,0.16710983983931296,0.16525055331907015,0.17083877189261296,0,0.654966041850528,False,8141.0,7177,6244.0,937,7992.0,915,8144.0,953,2
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv2_r10,A,0.7,0.65,1.8571428571428572,L1,1.0,32,10,1010,200,176.81854868103883,0,9697,0.3556765299479347,1.8883762782859141,8.67613079413666,2.2312372734707515,1.9281781962027889,1.0434119536038813,5.835060805058525,1.390039269695489,8.165736015492524,0.9089722617371353,0.5666859959408524,0.9949982136477313,0.5695346867642535,0.676615517667958,0.17384058811757516,0.16925438335857407,0.16612768673789963,0,0.676615517667958,False,8186.0,7211,6444.0,943,8150.0,919,6126.0,910,2
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv4_r01,A,0.7,0.65,1.8571428571428572,L1,1.0,32,1,1001,200,160.28004986806783,1697,9703,0.34538699824480257,6.09446015843407,29.623604134865595,7.885204788841165,13.609316900103515,2.10297678589939,21.839686428197616,7.0743479466870545,29.095513314553102,2.1356592899821774,0.19737234995521052,0.7813643926788686,0.2525996216419964,0.6589807138041464,0.1903929576651136,0.19146768800591987,0.19065145384534984,0,0.6589807138041464,False,7319.0,6948,7966.0,1009,6142.0,1015,6197.0,1012,4
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv4_r02,A,0.7,0.65,1.8571428571428572,L1,1.0,32,2,1002,200,155.57809981056806,2312,9720,0.3532930960765409,7.824561227890619,44.03586120274749,9.713809022037038,29.248354895495034,3.277255023052392,30.155912406933204,16.12108786502813,43.56847625659533,2.861434080739528,0.17780690257754478,0.7160883280757098,0.2483030313527828,0.7126127464659017,0.19291942468913675,0.19580955796077026,0.18828019257384615,0,0.7126127464659017,False,7841.0,7109,6235.0,957,6099.0,981,6313.0,937,4
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv4_r03,A,0.7,0.65,1.8571428571428572,L1,1.0,32,3,1003,200,152.19339280361103,1304,9720,0.351978508113528,5.511920043532175,25.231105467231686,7.078175292721359,10.728799686103178,1.797564462988838,18.555998482424908,4.834312299821478,24.71762890473168,2.9598906967084875,0.1949685534591195,0.78806798473812,0.24740067765081053,0.6736917361581501,0.18482294002483993,0.1865867396687384,0.18004869836346904,0,0.6736917361581501,False,7303.0,7082,6110.0,972,6165.0,982,6092.0,950,4
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv4_r04,A,0.7,0.65,1.8571428571428572,L1,1.0,32,4,1004,200,147.04159740208175,1473,9722,0.3473122106367578,5.981810400337426,29.70246754027764,7.628713411212607,15.534747117637975,2.232289052692718,23.165257556500602,9.203131588066524,29.206097588415776,3.510069107294416,0.19319022945965952,0.775530839231547,0.2491070885731464,0.6646904413617767,0.1870539235842414,0.1941239175830106,0.18873981196758632,0,0.6646904413617767,False,8085.0,6989,6435.0,987,8114.0,1017,6230.0,990,4
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv4_r05,A,0.7,0.65,1.8571428571428572,L1,1.0,32,5,1005,200,133.11578396674076,1841,9672,0.34857290995319357,6.290219538526346,25.965407147347968,8.126076290828316,11.918121625396862,2.070003129755787,21.612982949970743,7.495997470970871,25.43931088786516,2.5162490847698353,0.17700296735905044,0.7731923601637107,0.22892487882520332,0.6766915868613955,0.1885457395794142,0.19138184581465864,0.1897859281980694,0,0.6766915868613955,False,7306.0,6999,6170.0,991,7948.0,1000,7957.0,993,4
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv4_r06,A,0.7,0.65,1.8571428571428572,L1,1.0,32,6,1006,200,218.75827334660949,1480,9681,0.356830711608334,6.018189765480472,35.147766330665924,7.5381739313557405,21.376217867528734,2.2259115812335497,22.763872098971092,8.717814473120358,34.660814583830614,2.5596800903390613,0.21140211257415714,0.8021660649819494,0.26353908723241015,0.6511886262613567,0.17003828198170315,0.16607798813958802,0.1692743220969843,0,0.6511886262613567,False,7189.0,7174,8009.0,947,8072.0,922,8167.0,939,4
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv4_r07,A,0.7,0.65,1.8571428571428572,L1,1.0,32,7,1007,200,139.95890749688212,1517,9727,0.3505147291692912,6.094827293156552,33.36961918621966,7.730586589610557,18.189552767722187,2.2572358236634944,22.7092149110988,8.700015048994159,32.8362207487197,2.6593298526894755,0.19134897360703812,0.783969728242174,0.24407699266154445,0.6991056414151255,0.19009711565365495,0.19083606126533698,0.1976528444067748,0,0.6991056414151255,False,7139.0,7060,8027.0,959,6247.0,968,8124.0,996,4
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv4_r08,A,0.7,0.65,1.8571428571428572,L1,1.0,32,8,1008,200,158.35466640384197,1530,9707,0.34945526029691454,6.652726908499365,45.464800177927984,8.293995754310968,32.324174431262165,2.8322896568501412,25.09779271152325,12.225891335363025,44.9497991428067,2.8197295406926433,0.18748159057437408,0.7692835104559479,0.24370935815750855,0.6646725426835911,0.18337631069662552,0.18546055218147803,0.18379806552401495,0,0.6646725426835911,False,8134.0,7040,8062.0,973,7879.0,992,7999.0,976,4
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv4_r09,A,0.7,0.65,1.8571428571428572,L1,1.0,32,9,1009,200,163.9824454792971,1624,9713,0.35217184504063015,6.221496698460849,40.79364024331934,7.76797584981965,26.898718253979172,2.5432968942899,23.59734879508946,9.49290813287625,40.26153727273522,2.879546071344265,0.22652822462708394,0.7742608695652174,0.29257351563471085,0.6183827493496019,0.16737671535809717,0.1683434764205798,0.17012996430145413,0,0.6183827493496019,False,8141.0,7077,8099.0,960,7977.0,968,6251.0,977,4
e2b_A_p0.7_c032_l0.65_L1_g1.0_cv4_r10,A,0.7,0.65,1.8571428571428572,L1,1.0,32,10,1010,200,178.5901131897244,1119,9692,0.35559800841030015,5.7294273053589855,37.21250008120133,7.240363406095709,22.82127326677113,2.0084974938626527,19.002664043909128,3.8886826282147875,36.715434546858525,2.0602417067386156,0.2022341505875526,0.8456591639871383,0.23914380544763825,0.6633465790535444,0.17523612073484776,0.169728015710049,0.1741429273911681,0,0.6633465790535444,False,8186.0,7150,6165.0,950,6185.0,930,6203.0,954,4
e2b_A_p0.7_c032_l0.65_L2_g1.0_cv2_r01,A,0.7,0.65,1.8571428571428572,L2,1.0,32,1,1001,200,161.44199322123825,0,9713,0.3452900110375137,1.7746915327632298,7.505883788692013,2.099844630736631,1.8806853449919068,1.0506047501334266,5.355610617566753,1.4496483810603193,6.985954371131865,0.8914358932218633,0.593167238549903,0.9956810631229236,0.595740202881284,0.6735250667165295,0.18052604202792658,0.17983472285597255,0.18710201632234166,0,0.6735250667165295,False,3179.0,7061,4086.0,967,4063.0,963,4093.0,1001,2
e2b_A_p0.7_c032_l0.65_L2_g1.0_cv2_r02,A,0.7,0.65,1.8571428571428572,L2,1.0,32,2,1002,200,141.92681774287945,4,9721,0.3533089532777561,1.9379493295201087,8.68102722641132,2.3068914001878014,1.9556193319687192,1.0497985614353862,6.037763772750394,1.4202763172170307,8.172884903034337,0.9486459739221392,0.5563482818870122,0.9922888187872415,0.5606717231450533,0.6883994537888748,0.17542204503522993,0.179571851200582,0.17261239353981694,0,0.6883994537888748,False,3953.0,7200,2116.0,931,4011.0,948,2133.0,914,2
e2b_A_p0.7_c032_l0.65_L2_g1.0_cv2_r03,A,0.7,0.65,1.8571428571428572,L2,1.0,32,3,1003,200,163.22835531740986,12,9723,0.35197616479582966,2.0298462522710174,9.0016560347454,2.444786019173047,1.9006317900169103,1.0458750089135345,6.605354934321303,1.441883074594915,8.49337505908325,0.896211939367654,0.546717356338646,0.9958391123439667,0.549001690696607,0.6845097100755546,0.17925573126377226,0.18127908706278398,0.1754962044287635,0,0.6845097100755546,False,3261.0,7161,2142.0,948,2012.0,958,4055.0,927,2
e2b_A_p0.7_c032_l0.65_L2_g1.0_cv2_r04,A,0.7,0.65,1.8571428571428572,L2,1.0,32,4,1004,200,164.31411790663495,0,9719,0.3473658970780585,1.8179837677322168,7.81343897832523,2.1530395672256226,1.9474566355958634,1.0547571674696665,5.4230978789373445,1.5030609171731149,7.295349467329619,0.9469233158007229,0.5820254663902872,0.9922428330522766,0.5865756314912309,0.6515975652840837,0.17928376029416912,0.17375920440836376,0.17646541262594678,0,0.6515975652840837,False,4032.0,7078,2102.0,990,2155.0,960,2125.0,966,2
e2b_A_p0.7_c032_l0.65_L2_g1.0_cv2_r05,A,0.7,0.65,1.8571428571428572,L2,1.0,32,5,1005,200,177.55329149747226,0,9684,0.3485516619447088,1.8502691051359883,8.220020512117719,2.199090288104026,1.9024833125496292,1.0485506641726632,5.624301613809129,1.4508771891435117,7.737967782621801,0.9297495214473999,0.5757261410788381,0.9948910081743869,0.5786826258841044,0.6581410528017578,0.1725081911899518,0.17407671849405162,0.1767288470925995,0,0.6581410528017578,False,3105.0,7101,4090.0,950,3954.0,960,3895.0,981,2
e2b_A_p0.7_c032_l0.65_L2_g1.0_cv2_r06,A,0.7,0.65,1.8571428571428572,L2,1.0,32,6,1006,200,153.83742527786708,42,9703,0.35691300501077794,2.1325204929615773,12.272897677731356,2.571618068688856,1.894775937976456,1.0362797705692932,7.466777177023766,1.2667296144426003,11.716427951168857,0.7997728969054774,0.5408487297921478,0.9956756756756757,0.5431976927879878,0.694362318278625,0.16482179055839127,0.16970044930365963,0.18128802102664346,0,0.694362318278625,False,3956.0,7249,4073.0,881,3905.0,903,4069.0,958,2
e2b_A_p0.7_c032_l0.65_L2_g1.0_cv2_r07,A,0.7,0.65,1.8571428571428572,L2,1.0,32,7,1007,200,162.04181238609158,0,9725,0.35053215943367516,1.9472042881428082,8.964658230101541,2.333426592568527,1.8786341252188832,1.0409242145437096,6.313427684318748,1.3485623892706826,8.469094869795912,0.8989050635351872,0.555360023463851,0.996214728148658,0.5574701997188086,0.689732140948987,0.1783033435328158,0.18134071319175088,0.18186905069242154,0,0.689732140948987,False,3932.0,7146,4074.0,940,4014.0,953,4005.0,952,2
e2b_A_p0.7_c032_l0.65_L2_g1.0_cv2_r08,A,0.7,0.65,1.8571428571428572,L2,1.0,32,8,1008,200,126.37017655326204,0,9715,0.349420449810131,1.8615726338224183,8.36680488827254,2.213659555142224,1.8430415616108504,1.0422470754771855,5.833434945260953,1.3579022134707415,7.832003976532978,0.8498273641840923,0.5783664459161147,0.9972602739726028,0.5799553647235766,0.6591483935237733,0.1738448814381168,0.17522144642920506,0.17284878143661944,0,0.6591483935237733,False,3158.0,7123,3941.0,954,3945.0,962,3981.0,953,2
e2b_A_p0.7_c032_l0.65_L2_g1.0_cv2_r09,A,0.7,0.65,1.8571428571428572,L2,1.0,32,9,1009,200,175.14849245463168,0,9710,0.352176374755705,1.9297491978102523,8.995901329512764,2.301301153349027,1.8990302057239479,1.0459881789991645,6.347151700440641,1.4437597026535962,8.4993645509527,0.9076166234551418,0.5661205383265068,0.9958246346555324,0.5684942093467437,0.6533084454945356,0.16701481953732883,0.17339479104711858,0.164447150822541,0,0.6533084454945356,False,3204.0,7172,2110.0,935,3864.0,971,2030.0,916,2
