p_hot,c,load,gamma,lam_sat,lam,rho_hot_frozen,rho_B_pernode,rho_hot_full,rho_cold_node,p_hot_mix_hotnode,p_hot_mix_B,ES_hotnode,ES2_hotnode,ES_B,ES2_B,W_mean_hotnode,W_mean_B,W_mean_cold,p99w_hotnode,p95w_hotnode,p99w_B,p95w_B,p99w_cold,p99w_coldmix_A,p99_ttft_hotA,p99_ttft_hotB,p99_ttft_coldA_primary,p99_ttft_coldA_mix,p99_ttft_coldB,hot_ratio_meanW,hot_ratio_p99TTFT,cold_ratio_p99TTFT_primary,cold_ratio_p99TTFT_mix,agg_mean_ttft_A_primary,agg_mean_ttft_A_mix,agg_mean_ttft_B,agg_mean_ratio_primary,agg_mean_ratio_mix,slo_flag_hotA,slo_flag_coldA_primary,slo_flag_coldA_mix,slo_crossed_primary,slo_crossed_mix,stable_frozen,stable_full
0.7,16,0.5,0.5,5.714285714285714,2.857142857142857,0.5,0.23214285714285715,0.6071428571428572,0.10714285714285716,0.903225806451613,0.7,0.27419354838709675,0.0809706821236559,0.325,0.11907552083333334,0.22819010416666669,0.05538396317829458,0.03003906250000001,1.4079511165618896,0.8755624294281006,0.6100237369537354,0.3706514835357666,0.48354268074035645,0.9582340717315674,1.6885761165618898,0.8906487369537354,1.0141676807403566,1.4888590717315675,1.1406487369537355,4.120147621651175,1.8958945839156371,0.8891148062363489,1.3052739406066212,0.4937447916666667,0.5086061197916667,0.3803839631782946,1.2980168447197058,1.3370861261921063,False,True,True,False,False,True,True
0.7,16,0.5,1.0,2.857142857142857,1.4285714285714286,0.5,0.23214285714285715,0.6071428571428572,0.10714285714285716,0.903225806451613,0.7,0.5483870967741935,0.3238827284946236,0.65,0.47630208333333335,0.45638020833333337,0.11076792635658916,0.06007812500000002,2.8158724308013916,1.7510950565338135,1.2200772762298584,0.7412731647491455,0.9671151638031006,1.916438341140747,3.377122430801392,1.7813272762298584,2.028365163803101,2.9776883411407473,2.2813272762298586,4.120147621651175,1.8958461344335333,0.8891162547949696,1.305243825454847,0.9874895833333334,1.0172122395833334,0.7607679263565892,1.2980168447197058,1.3370861261921063,True,False,False,False,False,True,True
0.7,16,0.5,2.0,1.4285714285714286,0.7142857142857143,0.5,0.23214285714285715,0.6071428571428572,0.10714285714285716,0.903225806451613,0.7,1.096774193548387,1.2955309139784943,1.3,1.9052083333333334,0.9127604166666667,0.22153585271317833,0.12015625000000003,5.631774663925171,3.5022199153900146,2.440124750137329,1.4825165271759033,1.9342005252838135,3.832906484603882,6.754274663925171,3.562624750137329,4.056700525283814,5.955406484603882,4.56262475013733,4.120147621651175,1.8958703589719386,0.88911553052039,1.3052588829323803,1.9749791666666667,2.034424479166667,1.5215358527131784,1.2980168447197058,1.3370861261921063,True,False,False,False,False,True,True
0.7,16,0.65,0.5,5.714285714285714,3.7142857142857144,0.65,0.3017857142857143,0.7892857142857144,0.13928571428571432,0.903225806451613,0.7,0.27419354838709675,0.0809706821236559,0.325,0.11907552083333334,0.5530709304378533,0.07918065323955671,0.04050910918049794,2.9228031635284424,1.8620193004608154,0.7462203502655029,0.44730305671691895,0.5228817462921143,2.0091235637664795,3.2034281635284425,1.026845350265503,1.0535067462921144,2.5397485637664796,1.276845350265503,6.984925077146908,3.1196792805266713,0.8250856269109267,1.9890807945052802,0.7243023840606466,0.7627445206549484,0.4041806532395567,1.7920263581526616,1.887137631505761,True,True,False,True,False,True,True
0.7,16,0.65,1.0,2.857142857142857,1.8571428571428572,0.65,0.3017857142857143,0.7892857142857144,0.13928571428571432,0.903225806451613,0.7,0.5483870967741935,0.3238827284946236,0.65,0.47630208333333335,1.1061418608757065,0.15836130647911342,0.08101821836099588,5.845576524734497,3.7240684032440186,1.4924108982086182,0.8945763111114502,1.0457932949066162,4.018276929855347,6.406826524734497,2.0536608982086184,2.1070432949066165,5.079526929855347,2.5536608982086184,6.984925077146908,3.1197100408948177,0.8251069264461456,1.9891156783653665,1.4486047681212932,1.5254890413098967,0.8083613064791134,1.7920263581526616,1.887137631505761,True,False,False,False,False,True,True
0.7,16,0.65,2.0,1.4285714285714286,0.9285714285714286,0.65,0.3017857142857143,0.7892857142857144,0.13928571428571432,0.903225806451613,0.7,1.096774193548387,1.2955309139784943,1.3,1.9052083333333334,2.212283721751413,0.31672261295822685,0.16203643672199175,11.691123247146606,7.448107004165649,2.984851598739624,1.789182424545288,2.09161639213562,8.036583662033081,12.813623247146607,4.1073515987396245,4.214116392135621,10.159083662033082,5.1073515987396245,6.984925077146908,3.1196801489014416,0.8251079469789325,1.9891099066960862,2.8972095362425865,3.0509780826197934,1.6167226129582268,1.7920263581526616,1.887137631505761,True,False,False,False,False,True,True
0.7,16,0.8,0.5,5.714285714285714,4.571428571428572,0.8,0.3714285714285715,0.9714285714285715,0.17142857142857149,0.903225806451613,0.7,0.27419354838709675,0.0809706821236559,0.325,0.11907552083333334,5.020182291666685,0.10825047348484851,0.05179148706896554,23.50965142250061,15.255123376846313,0.8988082408905029,0.5237758159637451,0.6372630596160889,16.39959216117859,23.79027642250061,1.179433240890503,1.167888059616089,16.93021716117859,1.429433240890503,46.37561509021339,20.170939395042257,0.817028753919646,11.844006895090438,3.8546650502873687,4.2272943606321975,0.4332504734848485,8.89708214115125,9.75716039414792,True,True,False,True,False,True,True
0.7,16,0.8,1.0,2.857142857142857,2.285714285714286,0.8,0.3714285714285715,0.9714285714285715,0.17142857142857149,0.903225806451613,0.7,0.5483870967741935,0.3238827284946236,0.65,0.47630208333333335,10.04036458333337,0.21650094696969702,0.10358297413793108,47.01927304267883,30.510276556015015,1.7975866794586182,1.047581434249878,1.2745559215545654,32.79915452003479,47.580523042678834,2.3588366794586184,2.3358059215545657,33.86040452003479,2.8588366794586184,46.37561509021339,20.171181607028064,0.8170476957770461,11.844119939879524,7.709330100574737,8.454588721264395,0.866500946969697,8.89708214115125,9.75716039414792,True,False,False,False,False,True,True
0.7,16,0.8,2.0,1.4285714285714286,1.142857142857143,0.8,0.3714285714285715,0.9714285714285715,0.17142857142857149,0.903225806451613,0.7,1.096774193548387,1.2955309139784943,1.3,1.9052083333333334,20.08072916666674,0.43300189393939403,0.20716594827586216,94.03857588768005,61.02052330970764,3.5951435565948486,2.0951926708221436,2.5491416454315186,65.59833884239197,95.16107588768006,4.717643556594849,4.671641645431519,67.72083884239197,5.717643556594849,46.37561509021339,20.171315349726513,0.8170571668538432,11.844186887844966,15.418660201149475,16.90917744252879,1.733001893939394,8.89708214115125,9.75716039414792,True,False,False,False,False,True,True
0.7,32,0.5,0.5,5.714285714285714,2.857142857142857,0.5,0.23214285714285715,0.6071428571428572,0.10714285714285716,0.903225806451613,0.7,0.27419354838709675,0.0809706821236559,0.325,0.11907552083333334,0.22819010416666669,0.05538396317829458,0.03003906250000001,1.4079511165618896,0.8755624294281006,0.6100237369537354,0.3706514835357666,0.48354268074035645,0.9582340717315674,1.6885761165618898,0.8906487369537354,1.0141676807403566,1.4888590717315675,1.1406487369537355,4.120147621651175,1.8958945839156371,0.8891148062363489,1.3052739406066212,0.4937447916666667,0.5086061197916667,0.3803839631782946,1.2980168447197058,1.3370861261921063,False,True,True,False,False,True,True
0.7,32,0.5,1.0,2.857142857142857,1.4285714285714286,0.5,0.23214285714285715,0.6071428571428572,0.10714285714285716,0.903225806451613,0.7,0.5483870967741935,0.3238827284946236,0.65,0.47630208333333335,0.45638020833333337,0.11076792635658916,0.06007812500000002,2.8158724308013916,1.7510950565338135,1.2200772762298584,0.7412731647491455,0.9671151638031006,1.916438341140747,3.377122430801392,1.7813272762298584,2.028365163803101,2.9776883411407473,2.2813272762298586,4.120147621651175,1.8958461344335333,0.8891162547949696,1.305243825454847,0.9874895833333334,1.0172122395833334,0.7607679263565892,1.2980168447197058,1.3370861261921063,True,False,False,False,False,True,True
0.7,32,0.5,2.0,1.4285714285714286,0.7142857142857143,0.5,0.23214285714285715,0.6071428571428572,0.10714285714285716,0.903225806451613,0.7,1.096774193548387,1.2955309139784943,1.3,1.9052083333333334,0.9127604166666667,0.22153585271317833,0.12015625000000003,5.631774663925171,3.5022199153900146,2.440124750137329,1.4825165271759033,1.9342005252838135,3.832906484603882,6.754274663925171,3.562624750137329,4.056700525283814,5.955406484603882,4.56262475013733,4.120147621651175,1.8958703589719386,0.88911553052039,1.3052588829323803,1.9749791666666667,2.034424479166667,1.5215358527131784,1.2980168447197058,1.3370861261921063,True,False,False,False,False,True,True
0.7,32,0.65,0.5,5.714285714285714,3.7142857142857144,0.65,0.3017857142857143,0.7892857142857144,0.13928571428571432,0.903225806451613,0.7,0.27419354838709675,0.0809706821236559,0.325,0.11907552083333334,0.5530709304378533,0.07918065323955671,0.04050910918049794,2.9228031635284424,1.8620193004608154,0.7462203502655029,0.44730305671691895,0.5228817462921143,2.0091235637664795,3.2034281635284425,1.026845350265503,1.0535067462921144,2.5397485637664796,1.276845350265503,6.984925077146908,3.1196792805266713,0.8250856269109267,1.9890807945052802,0.7243023840606466,0.7627445206549484,0.4041806532395567,1.7920263581526616,1.887137631505761,True,True,False,True,False,True,True
0.7,32,0.65,1.0,2.857142857142857,1.8571428571428572,0.65,0.3017857142857143,0.7892857142857144,0.13928571428571432,0.903225806451613,0.7,0.5483870967741935,0.3238827284946236,0.65,0.47630208333333335,1.1061418608757065,0.15836130647911342,0.08101821836099588,5.845576524734497,3.7240684032440186,1.4924108982086182,0.8945763111114502,1.0457932949066162,4.018276929855347,6.406826524734497,2.0536608982086184,2.1070432949066165,5.079526929855347,2.5536608982086184,6.984925077146908,3.1197100408948177,0.8251069264461456,1.9891156783653665,1.4486047681212932,1.5254890413098967,0.8083613064791134,1.7920263581526616,1.887137631505761,True,False,False,False,False,True,True
0.7,32,0.65,2.0,1.4285714285714286,0.9285714285714286,0.65,0.3017857142857143,0.7892857142857144,0.13928571428571432,0.903225806451613,0.7,1.096774193548387,1.2955309139784943,1.3,1.9052083333333334,2.212283721751413,0.31672261295822685,0.16203643672199175,11.691123247146606,7.448107004165649,2.984851598739624,1.789182424545288,2.09161639213562,8.036583662033081,12.813623247146607,4.1073515987396245,4.214116392135621,10.159083662033082,5.1073515987396245,6.984925077146908,3.1196801489014416,0.8251079469789325,1.9891099066960862,2.8972095362425865,3.0509780826197934,1.6167226129582268,1.7920263581526616,1.887137631505761,True,False,False,False,False,True,True
0.7,32,0.8,0.5,5.714285714285714,4.571428571428572,0.8,0.3714285714285715,0.9714285714285715,0.17142857142857149,0.903225806451613,0.7,0.27419354838709675,0.0809706821236559,0.325,0.11907552083333334,5.020182291666685,0.10825047348484851,0.05179148706896554,23.50965142250061,15.255123376846313,0.8988082408905029,0.5237758159637451,0.6372630596160889,16.39959216117859,23.79027642250061,1.179433240890503,1.167888059616089,16.93021716117859,1.429433240890503,46.37561509021339,20.170939395042257,0.817028753919646,11.844006895090438,3.8546650502873687,4.2272943606321975,0.4332504734848485,8.89708214115125,9.75716039414792,True,True,False,True,False,True,True
0.7,32,0.8,1.0,2.857142857142857,2.285714285714286,0.8,0.3714285714285715,0.9714285714285715,0.17142857142857149,0.903225806451613,0.7,0.5483870967741935,0.3238827284946236,0.65,0.47630208333333335,10.04036458333337,0.21650094696969702,0.10358297413793108,47.01927304267883,30.510276556015015,1.7975866794586182,1.047581434249878,1.2745559215545654,32.79915452003479,47.580523042678834,2.3588366794586184,2.3358059215545657,33.86040452003479,2.8588366794586184,46.37561509021339,20.171181607028064,0.8170476957770461,11.844119939879524,7.709330100574737,8.454588721264395,0.866500946969697,8.89708214115125,9.75716039414792,True,False,False,False,False,True,True
0.7,32,0.8,2.0,1.4285714285714286,1.142857142857143,0.8,0.3714285714285715,0.9714285714285715,0.17142857142857149,0.903225806451613,0.7,1.096774193548387,1.2955309139784943,1.3,1.9052083333333334,20.08072916666674,0.43300189393939403,0.20716594827586216,94.03857588768005,61.02052330970764,3.5951435565948486,2.0951926708221436,2.5491416454315186,65.59833884239197,95.16107588768006,4.717643556594849,4.671641645431519,67.72083884239197,5.717643556594849,46.37561509021339,20.171315349726513,0.8170571668538432,11.844186887844966,15.418660201149475,16.90917744252879,1.733001893939394,8.89708214115125,9.75716039414792,True,False,False,False,False,True,True
0.7,64,0.5,0.5,5.714285714285714,2.857142857142857,0.5,0.23214285714285715,0.6071428571428572,0.10714285714285716,0.903225806451613,0.7,0.27419354838709675,0.0809706821236559,0.325,0.11907552083333334,0.22819010416666669,0.05538396317829458,0.03003906250000001,1.4079511165618896,0.8755624294281006,0.6100237369537354,0.3706514835357666,0.48354268074035645,0.9582340717315674,1.6885761165618898,0.8906487369537354,1.0141676807403566,1.4888590717315675,1.1406487369537355,4.120147621651175,1.8958945839156371,0.8891148062363489,1.3052739406066212,0.4937447916666667,0.5086061197916667,0.3803839631782946,1.2980168447197058,1.3370861261921063,False,True,True,False,False,True,True
0.7,64,0.5,1.0,2.857142857142857,1.4285714285714286,0.5,0.23214285714285715,0.6071428571428572,0.10714285714285716,0.903225806451613,0.7,0.5483870967741935,0.3238827284946236,0.65,0.47630208333333335,0.45638020833333337,0.11076792635658916,0.06007812500000002,2.8158724308013916,1.7510950565338135,1.2200772762298584,0.7412731647491455,0.9671151638031006,1.916438341140747,3.377122430801392,1.7813272762298584,2.028365163803101,2.9776883411407473,2.2813272762298586,4.120147621651175,1.8958461344335333,0.8891162547949696,1.305243825454847,0.9874895833333334,1.0172122395833334,0.7607679263565892,1.2980168447197058,1.3370861261921063,True,False,False,False,False,True,True
0.7,64,0.5,2.0,1.4285714285714286,0.7142857142857143,0.5,0.23214285714285715,0.6071428571428572,0.10714285714285716,0.903225806451613,0.7,1.096774193548387,1.2955309139784943,1.3,1.9052083333333334,0.9127604166666667,0.22153585271317833,0.12015625000000003,5.631774663925171,3.5022199153900146,2.440124750137329,1.4825165271759033,1.9342005252838135,3.832906484603882,6.754274663925171,3.562624750137329,4.056700525283814,5.955406484603882,4.56262475013733,4.120147621651175,1.8958703589719386,0.88911553052039,1.3052588829323803,1.9749791666666667,2.034424479166667,1.5215358527131784,1.2980168447197058,1.3370861261921063,True,False,False,False,False,True,True
0.7,64,0.65,0.5,5.714285714285714,3.7142857142857144,0.65,0.3017857142857143,0.7892857142857144,0.13928571428571432,0.903225806451613,0.7,0.27419354838709675,0.0809706821236559,0.325,0.11907552083333334,0.5530709304378533,0.07918065323955671,0.04050910918049794,2.9228031635284424,1.8620193004608154,0.7462203502655029,0.44730305671691895,0.5228817462921143,2.0091235637664795,3.2034281635284425,1.026845350265503,1.0535067462921144,2.5397485637664796,1.276845350265503,6.984925077146908,3.1196792805266713,0.8250856269109267,1.9890807945052802,0.7243023840606466,0.7627445206549484,0.4041806532395567,1.7920263581526616,1.887137631505761,True,True,False,True,False,True,True
0.7,64,0.65,1.0,2.857142857142857,1.8571428571428572,0.65,0.3017857142857143,0.7892857142857144,0.13928571428571432,0.903225806451613,0.7,0.5483870967741935,0.3238827284946236,0.65,0.47630208333333335,1.1061418608757065,0.15836130647911342,0.08101821836099588,5.845576524734497,3.7240684032440186,1.4924108982086182,0.8945763111114502,1.0457932949066162,4.018276929855347,6.406826524734497,2.0536608982086184,2.1070432949066165,5.079526929855347,2.5536608982086184,6.984925077146908,3.1197100408948177,0.8251069264461456,1.9891156783653665,1.4486047681212932,1.5254890413098967,0.8083613064791134,1.7920263581526616,1.887137631505761,True,False,False,False,False,True,True
0.7,64,0.65,2.0,1.4285714285714286,0.9285714285714286,0.65,0.3017857142857143,0.7892857142857144,0.13928571428571432,0.903225806451613,0.7,1.096774193548387,1.2955309139784943,1.3,1.9052083333333334,2.212283721751413,0.31672261295822685,0.16203643672199175,11.691123247146606,7.448107004165649,2.984851598739624,1.789182424545288,2.09161639213562,8.036583662033081,12.813623247146607,4.1073515987396245,4.214116392135621,10.159083662033082,5.1073515987396245,6.984925077146908,3.1196801489014416,0.8251079469789325,1.9891099066960862,2.8972095362425865,3.0509780826197934,1.6167226129582268,1.7920263581526616,1.887137631505761,True,False,False,False,False,True,True
0.7,64,0.8,0.5,5.714285714285714,4.571428571428572,0.8,0.3714285714285715,0.9714285714285715,0.17142857142857149,0.903225806451613,0.7,0.27419354838709675,0.0809706821236559,0.325,0.11907552083333334,5.020182291666685,0.10825047348484851,0.05179148706896554,23.50965142250061,15.255123376846313,0.8988082408905029,0.5237758159637451,0.6372630596160889,16.39959216117859,23.79027642250061,1.179433240890503,1.167888059616089,16.93021716117859,1.429433240890503,46.37561509021339,20.170939395042257,0.817028753919646,11.844006895090438,3.8546650502873687,4.2272943606321975,0.4332504734848485,8.89708214115125,9.75716039414792,True,True,False,True,False,True,True
0.7,64,0.8,1.0,2.857142857142857,2.285714285714286,0.8,0.3714285714285715,0.9714285714285715,0.17142857142857149,0.903225806451613,0.7,0.5483870967741935,0.3238827284946236,0.65,0.47630208333333335,10.04036458333337,0.21650094696969702,0.10358297413793108,47.01927304267883,30.510276556015015,1.7975866794586182,1.047581434249878,1.2745559215545654,32.79915452003479,47.580523042678834,2.3588366794586184,2.3358059215545657,33.86040452003479,2.8588366794586184,46.37561509021339,20.171181607028064,0.8170476957770461,11.844119939879524,7.709330100574737,8.454588721264395,0.866500946969697,8.89708214115125,9.75716039414792,True,False,False,False,False,True,True
0.7,64,0.8,2.0,1.4285714285714286,1.142857142857143,0.8,0.3714285714285715,0.9714285714285715,0.17142857142857149,0.903225806451613,0.7,1.096774193548387,1.2955309139784943,1.3,1.9052083333333334,20.08072916666674,0.43300189393939403,0.20716594827586216,94.03857588768005,61.02052330970764,3.5951435565948486,2.0951926708221436,2.5491416454315186,65.59833884239197,95.16107588768006,4.717643556594849,4.671641645431519,67.72083884239197,5.717643556594849,46.37561509021339,20.171315349726513,0.8170571668538432,11.844186887844966,15.418660201149475,16.90917744252879,1.733001893939394,8.89708214115125,9.75716039414792,True,False,False,False,False,True,True
0.8,8,0.5,0.5,5.0,2.5,0.5,0.1875,0.5625,0.062499999999999986,0.9411764705882353,0.8,0.2647058823529412,0.07385493259803921,0.3,0.10032552083333332,0.17936197916666666,0.03858673878205127,0.016688368055555552,1.1509954929351807,0.7107555866241455,0.4908740520477295,0.2592504024505615,0.43591856956481934,0.7819831371307373,1.4316204929351808,0.7714990520477295,0.9665435695648193,1.3126081371307374,1.0214990520477296,4.64828033744322,1.8556348049104436,0.9462011419660696,1.2849822371341817,0.4468272569444444,0.4549609375,0.33858673878205126,1.3196832768812832,1.3437057196527091,False,True,True,False,False,True,True
0.8,8,0.5,1.0,2.5,1.25,0.5,0.1875,0.5625,0.062499999999999986,0.9411764705882353,0.8,0.5294117647058824,0.29541973039215685,0.6,0.4013020833333333,0.3587239583333333,0.07717347756410255,0.033376736111111104,2.302020788192749,1.4214813709259033,0.9817779064178467,0.5185306072235107,0.871807336807251,1.563936471939087,2.8632707881927493,1.5430279064178467,1.933057336807251,2.625186471939087,2.043027906417847,4.64828033744322,1.855618279023779,0.9461727520876534,1.284948905344113,0.8936545138888888,0.909921875,0.6771734775641025,1.3196832768812832,1.3437057196527091,True,True,False,True,False,True,True
0.8,8,0.5,2.0,1.25,0.625,0.5,0.1875,0.5625,0.062499999999999986,0.9411764705882353,0.8,1.0588235294117647,1.1816789215686274,1.2,1.6052083333333331,0.7174479166666666,0.1543469551282051,0.06675347222222221,4.60401177406311,2.8429925441741943,1.9635260105133057,1.0370910167694092,1.7436444759368896,3.1279027462005615,5.726511774063111,3.0860260105133057,3.8661444759368897,5.250402746200562,4.086026010513306,4.64828033744322,1.8556265418873146,0.9461869469233276,1.284965571117591,1.7873090277777777,1.81984375,1.354346955128205,1.3196832768812832,1.3437057196527091,True,False,False,False,False,True,True
0.8,8,0.65,0.5,5.0,3.25,0.65,0.24375,0.73125,0.08124999999999999,0.9411764705882353,0.8,0.2647058823529412,0.07385493259803921,0.3,0.10032552083333332,0.3795800024224805,0.05389387482782368,0.022137631094104302,2.0901858806610107,1.3231933116912842,0.581592321395874,0.34359097480773926,0.4596412181854248,1.4297068119049072,2.370810880661011,0.862217321395874,0.9902662181854248,1.9603318119049074,1.1122173213958741,7.043100976412176,2.7496674235479537,0.8903531703162146,1.762543860982688,0.6080915281568052,0.6259636467232241,0.35389387482782364,1.7182878015412213,1.7687891519110575,True,True,True,True,True,True,True
0.8,8,0.65,1.0,2.5,1.625,0.65,0.24375,0.73125,0.08124999999999999,0.9411764705882353,0.8,0.5294117647058824,0.29541973039215685,0.6,0.4013020833333333,0.759160004844961,0.10778774965564736,0.044275262188208604,4.180401563644409,2.646416425704956,1.1632144451141357,0.6872117519378662,0.9192526340484619,2.8593838214874268,4.741651563644409,1.7244644451141358,1.980502634048462,3.920633821487427,2.224464445114136,7.043100976412176,2.7496371856658244,0.8903278442586406,1.7625068497268166,1.2161830563136105,1.2519272934464483,0.7077877496556473,1.7182878015412213,1.7687891519110575,True,True,False,True,False,True,True
0.8,8,0.65,2.0,1.25,0.8125,0.65,0.24375,0.73125,0.08124999999999999,0.9411764705882353,0.8,1.0588235294117647,1.1816789215686274,1.2,1.6052083333333331,1.518320009689922,0.21557549931129472,0.08855052437641721,8.36077332496643,5.292803049087524,2.326458692550659,1.3743937015533447,1.8385350704193115,5.718797445297241,9.483273324966431,3.4489586925506592,3.9610350704193116,7.841297445297242,4.44895869255066,7.043100976412176,2.7496047851918823,0.8903285789215513,1.7625017419079922,2.432366112627221,2.5038545868928965,1.4155754993112946,1.7182878015412213,1.7687891519110575,True,False,False,False,False,True,True
0.8,8,0.8,0.5,5.0,4.0,0.8,0.3,0.9,0.09999999999999998,0.9411764705882353,0.8,0.2647058823529412,0.07385493259803921,0.3,0.10032552083333332,1.2555338541666667,0.0716610863095238,0.027813946759259252,6.137937307357788,3.9571821689605713,0.6816685199737549,0.4120767116546631,0.47704577445983887,4.259556531906128,6.418562307357788,0.9622935199737549,1.007670774459839,4.790181531906128,1.212293519973755,17.52044127190137,6.670067057640422,0.8312102290884588,3.9513380653967616,1.3099898726851853,1.3713758680555557,0.37166108630952377,3.524689349893925,3.6898559428776396,True,True,False,True,False,True,True
0.8,8,0.8,1.0,2.5,2.0,0.8,0.3,0.9,0.09999999999999998,0.9411764705882353,0.8,0.5294117647058824,0.29541973039215685,0.6,0.4013020833333333,2.5110677083333335,0.1433221726190476,0.055627893518518504,12.275904417037964,7.91439414024353,1.3633668422698975,0.8241236209869385,0.9541213512420654,8.519083261489868,12.837154417037963,1.9246168422698975,2.0153713512420657,9.580333261489868,2.4246168422698977,17.52044127190137,6.6699792577403585,0.8312123037779853,3.9512772057299053,2.6199797453703706,2.7427517361111113,0.7433221726190475,3.524689349893925,3.6898559428776396,True,False,False,False,False,True,True
0.8,8,0.8,2.0,1.25,1.0,0.8,0.3,0.9,0.09999999999999998,0.9411764705882353,0.8,1.0588235294117647,1.1816789215686274,1.2,1.6052083333333331,5.022135416666667,0.2866443452380952,0.11125578703703701,24.551838636398315,15.828758478164673,2.7267634868621826,1.6482770442962646,1.9082129001617432,17.038196325302124,25.674338636398314,3.8492634868621827,4.030712900161744,19.160696325302123,4.849263486862183,17.52044127190137,6.669935358809992,0.8312010496195785,3.951259067941563,5.239959490740741,5.485503472222223,1.486644345238095,3.524689349893925,3.6898559428776396,True,False,False,False,False,True,True
0.8,16,0.5,0.5,5.0,2.5,0.5,0.1875,0.5625,0.062499999999999986,0.9411764705882353,0.8,0.2647058823529412,0.07385493259803921,0.3,0.10032552083333332,0.17936197916666666,0.03858673878205127,0.016688368055555552,1.1509954929351807,0.7107555866241455,0.4908740520477295,0.2592504024505615,0.43591856956481934,0.7819831371307373,1.4316204929351808,0.7714990520477295,0.9665435695648193,1.3126081371307374,1.0214990520477296,4.64828033744322,1.8556348049104436,0.9462011419660696,1.2849822371341817,0.4468272569444444,0.4549609375,0.33858673878205126,1.3196832768812832,1.3437057196527091,False,True,True,False,False,True,True
0.8,16,0.5,1.0,2.5,1.25,0.5,0.1875,0.5625,0.062499999999999986,0.9411764705882353,0.8,0.5294117647058824,0.29541973039215685,0.6,0.4013020833333333,0.3587239583333333,0.07717347756410255,0.033376736111111104,2.302020788192749,1.4214813709259033,0.9817779064178467,0.5185306072235107,0.871807336807251,1.563936471939087,2.8632707881927493,1.5430279064178467,1.933057336807251,2.625186471939087,2.043027906417847,4.64828033744322,1.855618279023779,0.9461727520876534,1.284948905344113,0.8936545138888888,0.909921875,0.6771734775641025,1.3196832768812832,1.3437057196527091,True,True,False,True,False,True,True
0.8,16,0.5,2.0,1.25,0.625,0.5,0.1875,0.5625,0.062499999999999986,0.9411764705882353,0.8,1.0588235294117647,1.1816789215686274,1.2,1.6052083333333331,0.7174479166666666,0.1543469551282051,0.06675347222222221,4.60401177406311,2.8429925441741943,1.9635260105133057,1.0370910167694092,1.7436444759368896,3.1279027462005615,5.726511774063111,3.0860260105133057,3.8661444759368897,5.250402746200562,4.086026010513306,4.64828033744322,1.8556265418873146,0.9461869469233276,1.284965571117591,1.7873090277777777,1.81984375,1.354346955128205,1.3196832768812832,1.3437057196527091,True,False,False,False,False,True,True
0.8,16,0.65,0.5,5.0,3.25,0.65,0.24375,0.73125,0.08124999999999999,0.9411764705882353,0.8,0.2647058823529412,0.07385493259803921,0.3,0.10032552083333332,0.3795800024224805,0.05389387482782368,0.022137631094104302,2.0901858806610107,1.3231933116912842,0.581592321395874,0.34359097480773926,0.4596412181854248,1.4297068119049072,2.370810880661011,0.862217321395874,0.9902662181854248,1.9603318119049074,1.1122173213958741,7.043100976412176,2.7496674235479537,0.8903531703162146,1.762543860982688,0.6080915281568052,0.6259636467232241,0.35389387482782364,1.7182878015412213,1.7687891519110575,True,True,True,True,True,True,True
0.8,16,0.65,1.0,2.5,1.625,0.65,0.24375,0.73125,0.08124999999999999,0.9411764705882353,0.8,0.5294117647058824,0.29541973039215685,0.6,0.4013020833333333,0.759160004844961,0.10778774965564736,0.044275262188208604,4.180401563644409,2.646416425704956,1.1632144451141357,0.6872117519378662,0.9192526340484619,2.8593838214874268,4.741651563644409,1.7244644451141358,1.980502634048462,3.920633821487427,2.224464445114136,7.043100976412176,2.7496371856658244,0.8903278442586406,1.7625068497268166,1.2161830563136105,1.2519272934464483,0.7077877496556473,1.7182878015412213,1.7687891519110575,True,True,False,True,False,True,True
0.8,16,0.65,2.0,1.25,0.8125,0.65,0.24375,0.73125,0.08124999999999999,0.9411764705882353,0.8,1.0588235294117647,1.1816789215686274,1.2,1.6052083333333331,1.518320009689922,0.21557549931129472,0.08855052437641721,8.36077332496643,5.292803049087524,2.326458692550659,1.3743937015533447,1.8385350704193115,5.718797445297241,9.483273324966431,3.4489586925506592,3.9610350704193116,7.841297445297242,4.44895869255066,7.043100976412176,2.7496047851918823,0.8903285789215513,1.7625017419079922,2.432366112627221,2.5038545868928965,1.4155754993112946,1.7182878015412213,1.7687891519110575,True,False,False,False,False,True,True
0.8,16,0.8,0.5,5.0,4.0,0.8,0.3,0.9,0.09999999999999998,0.9411764705882353,0.8,0.2647058823529412,0.07385493259803921,0.3,0.10032552083333332,1.2555338541666667,0.0716610863095238,0.027813946759259252,6.137937307357788,3.9571821689605713,0.6816685199737549,0.4120767116546631,0.47704577445983887,4.259556531906128,6.418562307357788,0.9622935199737549,1.007670774459839,4.790181531906128,1.212293519973755,17.52044127190137,6.670067057640422,0.8312102290884588,3.9513380653967616,1.3099898726851853,1.3713758680555557,0.37166108630952377,3.524689349893925,3.6898559428776396,True,True,False,True,False,True,True
