timestamp,cpu_percent,ram_percent,ram_used_gb,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,cpu_freq_current_mhz,server_process_cpu_percent,server_process_rss_mb,server_process_threads
1787930538.716573,12.9,54.9,17.439990997314453,0.0,2001.53125,8188.0,24.444690400586225,2200.0,0.0,129.30859375,248
1787930539.0774899,28.1,58.9,18.712543487548828,0.0,2001.53125,8188.0,24.444690400586225,2200.0,640.3,1456.08984375,248
1787930539.401263,43.9,59.4,18.88115692138672,0.0,2001.53125,8188.0,24.444690400586225,2200.0,433.5,1607.9375,248
1787930539.7399092,48.9,59.4,18.880714416503906,0.0,2001.53125,8188.0,24.444690400586225,1466.0,433.6,1608.0625,248
1787930540.0623116,42.5,59.4,18.878341674804688,0.0,2001.53125,8188.0,24.444690400586225,2200.0,420.8,1604.32421875,248
1787930540.3836863,44.2,59.4,18.876060485839844,0.0,2001.53125,8188.0,24.444690400586225,2200.0,397.8,1601.25,248
1787930540.7098799,47.1,59.4,18.87480926513672,0.0,2001.53125,8188.0,24.444690400586225,1466.0,394.0,1601.15625,248
1787930541.034084,43.6,59.4,18.874095916748047,0.0,2001.53125,8188.0,24.444690400586225,2200.0,453.0,1600.734375,248
1787930541.3633013,41.3,58.7,18.653072357177734,0.0,2001.53125,8188.0,24.444690400586225,2200.0,476.2,1368.4453125,248
1787930541.6872458,41.5,58.1,18.473411560058594,0.0,2001.53125,8188.0,24.444690400586225,1466.0,649.2,1188.375,248
1787930542.0207381,48.4,57.7,18.34423828125,0.0,2001.53125,8188.0,24.444690400586225,1466.0,424.8,1056.66796875,248
1787930542.3446953,44.7,57.7,18.340438842773438,0.0,2001.53125,8188.0,24.444690400586225,1466.0,366.3,1053.37890625,248
1787930542.6727355,45.5,57.7,18.340938568115234,0.0,2001.53125,8188.0,24.444690400586225,1466.0,378.0,1053.04296875,248
1787930542.9984972,46.9,57.7,18.338489532470703,0.0,2001.53125,8188.0,24.444690400586225,1466.0,354.0,1049.2421875,248
1787930543.3251157,47.0,57.7,18.336929321289062,0.0,2001.53125,8188.0,24.444690400586225,1466.0,406.8,1049.54296875,248
1787930543.6483681,44.7,57.7,18.33820343017578,0.0,2001.53125,8188.0,24.444690400586225,1466.0,380.8,1049.3515625,248
1787930543.9736087,45.0,55.4,17.622116088867188,0.0,2001.53125,8188.0,24.444690400586225,1466.0,527.2,317.99609375,248
1787930544.2982538,46.4,55.5,17.622966766357422,0.0,2001.53125,8188.0,24.444690400586225,1466.0,355.2,318.05859375,248
1787930544.6192288,46.8,55.4,17.61969757080078,0.0,2001.53125,8188.0,24.444690400586225,1466.0,380.3,314.3203125,248
